Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
3064-2013-14-Female-Suspended 11+-External,3064,2013-14,Female,Suspended 11+,0,0,External,127
3064-2013-14-Free or Reduced Lunch-Suspended 11+-External,3064,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,55
3064-2013-14-Free or Reduced Lunch-Suspended 1+-External,3064,2013-14,Free or Reduced Lunch,Suspended 1+,7,7,External,55
3064-2013-14-Hispanic / Latino-Suspended 11+-External,3064,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,13
3064-2013-14-Hispanic / Latino-Suspended 1+-External,3064,2013-14,Hispanic / Latino,Suspended 1+,0,4,External,13
3064-2013-14-Male-Suspended 11+-External,3064,2013-14,Male,Suspended 11+,0,0,External,139
3064-2013-14-Male-Suspended 1+-External,3064,2013-14,Male,Suspended 1+,4,8,External,139
3064-2013-14-Multiracial-Suspended 1+-External,3064,2013-14,Multiracial,Suspended 1+,0,2,External,21
3064-2013-14-Multiracial-Suspended 11+-External,3064,2013-14,Multiracial,Suspended 11+,0,0,External,21
3064-2013-14-Special Education-Suspended 1+-External,3064,2013-14,Special Education,Suspended 1+,11,11,External,27
3064-2013-14-Special Education-Suspended 11+-External,3064,2013-14,Special Education,Suspended 11+,0,0,External,27
3064-2013-14-White non-Hispanic-Suspended 11+-External,3064,2013-14,White non-Hispanic,Suspended 11+,0,0,External,109
3064-2013-14-White non-Hispanic-Suspended 1+-External,3064,2013-14,White non-Hispanic,Suspended 1+,3,1,External,109
3065-2013-14-All Students-Expulsion Rate-External,3065,2013-14,All Students,Expulsion Rate,0,0.01,External,274
3065-2013-14-All Students-Suspended 11+-External,3065,2013-14,All Students,Suspended 11+,0,0,External,274
3065-2013-14-All Students-Expulsions-External,3065,2013-14,All Students,Expulsions,0,4,External,274
3065-2013-14-All Students-Suspended 1+-External,3065,2013-14,All Students,Suspended 1+,1,4,External,274
3065-2013-14-Black non-Hispanic-Suspended 1+-External,3065,2013-14,Black non-Hispanic,Suspended 1+,2,5,External,55
3065-2013-14-Black non-Hispanic-Suspended 11+-External,3065,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,55
3065-2013-14-Female-Suspended 1+-External,3065,2013-14,Female,Suspended 1+,1,2,External,133
3065-2013-14-Female-Suspended 11+-External,3065,2013-14,Female,Suspended 11+,0,0,External,133
3065-2013-14-Free or Reduced Lunch-Suspended 11+-External,3065,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,97
3065-2013-14-Free or Reduced Lunch-Suspended 1+-External,3065,2013-14,Free or Reduced Lunch,Suspended 1+,1,4,External,97
3065-2013-14-Hispanic / Latino-Suspended 11+-External,3065,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,123
3065-2013-14-Hispanic / Latino-Suspended 1+-External,3065,2013-14,Hispanic / Latino,Suspended 1+,0,2,External,123
3065-2013-14-Limited English Proficiency-Suspended 11+-External,3065,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,76
3065-2013-14-Limited English Proficiency-Suspended 1+-External,3065,2013-14,Limited English Proficiency,Suspended 1+,0,1,External,76
3065-2013-14-Male-Suspended 11+-External,3065,2013-14,Male,Suspended 11+,0,0,External,141
3065-2013-14-Male-Suspended 1+-External,3065,2013-14,Male,Suspended 1+,1,5,External,141
3065-2013-14-Multiracial-Suspended 1+-External,3065,2013-14,Multiracial,Suspended 1+,9,1,External,11
3065-2013-14-Multiracial-Suspended 11+-External,3065,2013-14,Multiracial,Suspended 11+,0,0,External,11
3065-2013-14-Special Education-Suspended 11+-External,3065,2013-14,Special Education,Suspended 11+,0,0,External,18
3065-2013-14-Special Education-Suspended 1+-External,3065,2013-14,Special Education,Suspended 1+,6,6,External,18
3065-2013-14-White non-Hispanic-Suspended 1+-External,3065,2013-14,White non-Hispanic,Suspended 1+,1,1,External,81
3065-2013-14-White non-Hispanic-Suspended 11+-External,3065,2013-14,White non-Hispanic,Suspended 11+,0,0,External,81
3066-2013-14-All Students-Suspended 1+-External,3066,2013-14,All Students,Suspended 1+,0,4,External,87
3066-2013-14-All Students-Suspended 11+-External,3066,2013-14,All Students,Suspended 11+,0,0,External,87
3066-2013-14-All Students-Expulsions-External,3066,2013-14,All Students,Expulsions,0,4,External,87
3066-2013-14-All Students-Expulsion Rate-External,3066,2013-14,All Students,Expulsion Rate,0,0.01,External,87
3066-2013-14-Black non-Hispanic-Suspended 1+-External,3066,2013-14,Black non-Hispanic,Suspended 1+,0,5,External,32
3066-2013-14-Black non-Hispanic-Suspended 11+-External,3066,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,32
3066-2013-14-Female-Suspended 1+-External,3066,2013-14,Female,Suspended 1+,0,2,External,43
3066-2013-14-Female-Suspended 11+-External,3066,2013-14,Female,Suspended 11+,0,0,External,43
3066-2013-14-Hispanic / Latino-Suspended 1+-External,3066,2013-14,Hispanic / Latino,Suspended 1+,0,2,External,10
3066-2013-14-Hispanic / Latino-Suspended 11+-External,3066,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,10
3066-2013-14-Male-Suspended 1+-External,3066,2013-14,Male,Suspended 1+,0,5,External,44
3066-2013-14-Male-Suspended 11+-External,3066,2013-14,Male,Suspended 11+,0,0,External,44
3066-2013-14-Multiracial-Suspended 11+-External,3066,2013-14,Multiracial,Suspended 11+,0,0,External,13
3066-2013-14-Multiracial-Suspended 1+-External,3066,2013-14,Multiracial,Suspended 1+,0,1,External,13
3066-2013-14-White non-Hispanic-Suspended 11+-External,3066,2013-14,White non-Hispanic,Suspended 11+,0,0,External,30
3066-2013-14-White non-Hispanic-Suspended 1+-External,3066,2013-14,White non-Hispanic,Suspended 1+,0,1,External,30
3067-2013-14-All Students-Suspended 11+-External,3067,2013-14,All Students,Suspended 11+,0,1,External,321
3067-2013-14-All Students-Expulsion Rate-External,3067,2013-14,All Students,Expulsion Rate,0,0.48,External,321
3067-2013-14-All Students-Suspended 1+-External,3067,2013-14,All Students,Suspended 1+,20,23,External,321
3067-2013-14-All Students-Expulsions-External,3067,2013-14,All Students,Expulsions,0,90,External,321
3067-2013-14-Black non-Hispanic-Suspended 11+-External,3067,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,318
3067-2013-14-Black non-Hispanic-Suspended 1+-External,3067,2013-14,Black non-Hispanic,Suspended 1+,19,26,External,318
3067-2013-14-Female-Suspended 1+-External,3067,2013-14,Female,Suspended 1+,19,19,External,166
3067-2013-14-Female-Suspended 11+-External,3067,2013-14,Female,Suspended 11+,0,1,External,166
3067-2013-14-Free or Reduced Lunch-Suspended 1+-External,3067,2013-14,Free or Reduced Lunch,Suspended 1+,20,25,External,321
3067-2013-14-Free or Reduced Lunch-Suspended 11+-External,3067,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,321
3067-2013-14-Male-Suspended 1+-External,3067,2013-14,Male,Suspended 1+,19,27,External,154
3067-2013-14-Male-Suspended 11+-External,3067,2013-14,Male,Suspended 11+,0,1,External,154
3067-2013-14-Special Education-Suspended 11+-External,3067,2013-14,Special Education,Suspended 11+,0,1,External,65
3067-2013-14-Special Education-Suspended 1+-External,3067,2013-14,Special Education,Suspended 1+,22,35,External,65
3068-2013-14-All Students-Expulsion Rate-External,3068,2013-14,All Students,Expulsion Rate,0,0.32,External,510
3068-2013-14-All Students-Suspended 11+-External,3068,2013-14,All Students,Suspended 11+,0,1,External,510
3068-2013-14-All Students-Expulsions-External,3068,2013-14,All Students,Expulsions,0,78,External,510
3068-2013-14-All Students-Suspended 1+-External,3068,2013-14,All Students,Suspended 1+,12,23,External,510
3068-2013-14-Asian-Suspended 1+-External,3068,2013-14,Asian,Suspended 1+,0,2,External,24
3068-2013-14-Asian-Suspended 11+-External,3068,2013-14,Asian,Suspended 11+,0,0,External,24
3068-2013-14-Black non-Hispanic-Suspended 11+-External,3068,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,246
3068-2013-14-Black non-Hispanic-Suspended 1+-External,3068,2013-14,Black non-Hispanic,Suspended 1+,20,29,External,246
3068-2013-14-Female-Suspended 1+-External,3068,2013-14,Female,Suspended 1+,9,19,External,265
3068-2013-14-Female-Suspended 11+-External,3068,2013-14,Female,Suspended 11+,0,1,External,265
3068-2013-14-Free or Reduced Lunch-Suspended 1+-External,3068,2013-14,Free or Reduced Lunch,Suspended 1+,22,27,External,138
3068-2013-14-Free or Reduced Lunch-Suspended 11+-External,3068,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,138
3068-2013-14-Hispanic / Latino-Suspended 1+-External,3068,2013-14,Hispanic / Latino,Suspended 1+,5,27,External,37
3068-2013-14-Hispanic / Latino-Suspended 11+-External,3068,2013-14,Hispanic / Latino,Suspended 11+,0,1,External,37
3068-2013-14-Male-Suspended 1+-External,3068,2013-14,Male,Suspended 1+,15,28,External,245
3068-2013-14-Male-Suspended 11+-External,3068,2013-14,Male,Suspended 11+,0,1,External,245
3068-2013-14-Multiracial-Suspended 11+-External,3068,2013-14,Multiracial,Suspended 11+,3,0,External,34
3068-2013-14-Multiracial-Suspended 1+-External,3068,2013-14,Multiracial,Suspended 1+,6,8,External,34
3068-2013-14-Special Education-Suspended 1+-External,3068,2013-14,Special Education,Suspended 1+,20,34,External,30
3068-2013-14-Special Education-Suspended 11+-External,3068,2013-14,Special Education,Suspended 11+,0,1,External,30
3068-2013-14-White non-Hispanic-Suspended 1+-External,3068,2013-14,White non-Hispanic,Suspended 1+,4,2,External,165
3068-2013-14-White non-Hispanic-Suspended 11+-External,3068,2013-14,White non-Hispanic,Suspended 11+,0,0,External,165
3069-2013-14-All Students-Expulsion Rate-External,3069,2013-14,All Students,Expulsion Rate,0,0.02,External,137
3069-2013-14-All Students-Expulsions-External,3069,2013-14,All Students,Expulsions,0,7,External,137
3069-2013-14-All Students-Suspended 11+-External,3069,2013-14,All Students,Suspended 11+,0,0,External,137
3069-2013-14-All Students-Suspended 1+-External,3069,2013-14,All Students,Suspended 1+,1,4,External,137
3069-2013-14-Black non-Hispanic-Suspended 11+-External,3069,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,46
3069-2013-14-Black non-Hispanic-Suspended 1+-External,3069,2013-14,Black non-Hispanic,Suspended 1+,2,6,External,46
3069-2013-14-Female-Suspended 11+-External,3069,2013-14,Female,Suspended 11+,0,0,External,71
3069-2013-14-Female-Suspended 1+-External,3069,2013-14,Female,Suspended 1+,0,2,External,71
3069-2013-14-Free or Reduced Lunch-Suspended 1+-External,3069,2013-14,Free or Reduced Lunch,Suspended 1+,5,5,External,39
3069-2013-14-Free or Reduced Lunch-Suspended 11+-External,3069,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,39
3069-2013-14-Hispanic / Latino-Suspended 11+-External,3069,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,21
3069-2013-14-Hispanic / Latino-Suspended 1+-External,3069,2013-14,Hispanic / Latino,Suspended 1+,5,3,External,21
3069-2013-14-Male-Suspended 11+-External,3069,2013-14,Male,Suspended 11+,0,0,External,66
3069-2013-14-Male-Suspended 1+-External,3069,2013-14,Male,Suspended 1+,3,6,External,66
3069-2013-14-Special Education-Suspended 1+-External,3069,2013-14,Special Education,Suspended 1+,6,7,External,32
3069-2013-14-Special Education-Suspended 11+-External,3069,2013-14,Special Education,Suspended 11+,0,0,External,32
3069-2013-14-White non-Hispanic-Suspended 11+-External,3069,2013-14,White non-Hispanic,Suspended 11+,0,0,External,59
3069-2013-14-White non-Hispanic-Suspended 1+-External,3069,2013-14,White non-Hispanic,Suspended 1+,0,1,External,59
3070-2013-14-All Students-Expulsions-External,3070,2013-14,All Students,Expulsions,0,10,External,299
3070-2013-14-All Students-Suspended 1+-External,3070,2013-14,All Students,Suspended 1+,8,5,External,299
3070-2013-14-All Students-Suspended 11+-External,3070,2013-14,All Students,Suspended 11+,0,0,External,299
3070-2013-14-All Students-Expulsion Rate-External,3070,2013-14,All Students,Expulsion Rate,0,0.02,External,299
3070-2013-14-Black non-Hispanic-Suspended 11+-External,3070,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,297
3070-2013-14-Black non-Hispanic-Suspended 1+-External,3070,2013-14,Black non-Hispanic,Suspended 1+,8,7,External,297
3070-2013-14-Female-Suspended 11+-External,3070,2013-14,Female,Suspended 11+,0,0,External,129
3070-2013-14-Female-Suspended 1+-External,3070,2013-14,Female,Suspended 1+,7,3,External,129
3070-2013-14-Free or Reduced Lunch-Suspended 11+-External,3070,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,299
3070-2013-14-Free or Reduced Lunch-Suspended 1+-External,3070,2013-14,Free or Reduced Lunch,Suspended 1+,8,6,External,299
3070-2013-14-Male-Suspended 1+-External,3070,2013-14,Male,Suspended 1+,9,7,External,170
3070-2013-14-Male-Suspended 11+-External,3070,2013-14,Male,Suspended 11+,0,0,External,170
3070-2013-14-Special Education-Suspended 11+-External,3070,2013-14,Special Education,Suspended 11+,0,0,External,28
3070-2013-14-Special Education-Suspended 1+-External,3070,2013-14,Special Education,Suspended 1+,25,10,External,28
3071-2013-14-All Students-Expulsion Rate-External,3071,2013-14,All Students,Expulsion Rate,0,0.04,External,313
3071-2013-14-All Students-Suspended 1+-External,3071,2013-14,All Students,Suspended 1+,6,7,External,313
3071-2013-14-All Students-Expulsions-External,3071,2013-14,All Students,Expulsions,0,7,External,313
3071-2013-14-All Students-Suspended 11+-External,3071,2013-14,All Students,Suspended 11+,0,0,External,313
3071-2013-14-Black non-Hispanic-Suspended 11+-External,3071,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,313
3071-2013-14-Black non-Hispanic-Suspended 1+-External,3071,2013-14,Black non-Hispanic,Suspended 1+,6,9,External,313
3071-2013-14-Female-Suspended 1+-External,3071,2013-14,Female,Suspended 1+,6,4,External,164
3071-2013-14-Female-Suspended 11+-External,3071,2013-14,Female,Suspended 11+,0,0,External,164
3071-2013-14-Free or Reduced Lunch-Suspended 1+-External,3071,2013-14,Free or Reduced Lunch,Suspended 1+,7,8,External,274
3071-2013-14-Free or Reduced Lunch-Suspended 11+-External,3071,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,274
3071-2013-14-Male-Suspended 1+-External,3071,2013-14,Male,Suspended 1+,6,9,External,149
3071-2013-14-Male-Suspended 11+-External,3071,2013-14,Male,Suspended 11+,0,0,External,149
3071-2013-14-Special Education-Suspended 11+-External,3071,2013-14,Special Education,Suspended 11+,0,0,External,37
3071-2013-14-Special Education-Suspended 1+-External,3071,2013-14,Special Education,Suspended 1+,8,11,External,37
3072-2013-14-All Students-Suspended 11+-External,3072,2013-14,All Students,Suspended 11+,0,0,External,172
3072-2013-14-All Students-Suspended 1+-External,3072,2013-14,All Students,Suspended 1+,2,1,External,172
3072-2013-14-All Students-Expulsion Rate-External,3072,2013-14,All Students,Expulsion Rate,0,0,External,172
3072-2013-14-All Students-Expulsions-External,3072,2013-14,All Students,Expulsions,0,0,External,172
3072-2013-14-Black non-Hispanic-Suspended 11+-External,3072,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,165
3072-2013-14-Black non-Hispanic-Suspended 1+-External,3072,2013-14,Black non-Hispanic,Suspended 1+,2,2,External,165
3072-2013-14-Female-Suspended 11+-External,3072,2013-14,Female,Suspended 11+,0,0,External,89
3072-2013-14-Female-Suspended 1+-External,3072,2013-14,Female,Suspended 1+,2,1,External,89
3072-2013-14-Free or Reduced Lunch-Suspended 11+-External,3072,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,172
3072-2013-14-Free or Reduced Lunch-Suspended 1+-External,3072,2013-14,Free or Reduced Lunch,Suspended 1+,2,1,External,172
3072-2013-14-Male-Suspended 11+-External,3072,2013-14,Male,Suspended 11+,0,0,External,83
3072-2013-14-Male-Suspended 1+-External,3072,2013-14,Male,Suspended 1+,2,2,External,83
3073-2013-14-All Students-Expulsion Rate-External,3073,2013-14,All Students,Expulsion Rate,0,0,External,63
3073-2013-14-All Students-Suspended 1+-External,3073,2013-14,All Students,Suspended 1+,6,1,External,63
3073-2013-14-All Students-Expulsions-External,3073,2013-14,All Students,Expulsions,0,0,External,63
3073-2013-14-All Students-Suspended 11+-External,3073,2013-14,All Students,Suspended 11+,0,0,External,63
3073-2013-14-Black non-Hispanic-Suspended 1+-External,3073,2013-14,Black non-Hispanic,Suspended 1+,8,2,External,26
3073-2013-14-Black non-Hispanic-Suspended 11+-External,3073,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,26
3073-2013-14-Female-Suspended 1+-External,3073,2013-14,Female,Suspended 1+,5,1,External,44
3073-2013-14-Female-Suspended 11+-External,3073,2013-14,Female,Suspended 11+,0,0,External,44
3073-2013-14-Free or Reduced Lunch-Suspended 11+-External,3073,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,63
3073-2013-14-Free or Reduced Lunch-Suspended 1+-External,3073,2013-14,Free or Reduced Lunch,Suspended 1+,6,1,External,63
3073-2013-14-Male-Suspended 11+-External,3073,2013-14,Male,Suspended 11+,0,0,External,19
3073-2013-14-Male-Suspended 1+-External,3073,2013-14,Male,Suspended 1+,11,2,External,19
3073-2013-14-White non-Hispanic-Suspended 1+-External,3073,2013-14,White non-Hispanic,Suspended 1+,9,1,External,23
3073-2013-14-White non-Hispanic-Suspended 11+-External,3073,2013-14,White non-Hispanic,Suspended 11+,0,0,External,23
101-2013-14-All Students-In-Seat Attendance Rate-External,101,2013-14,All Students,In-Seat Attendance Rate,76,80,External,301
101-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,101,2013-14,Black non-Hispanic,In-Seat Attendance Rate,76,79,External,301
101-2013-14-Female-In-Seat Attendance Rate-External,101,2013-14,Female,In-Seat Attendance Rate,79,81,External,151
101-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,101,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,76,78,External,301
101-2013-14-Male-In-Seat Attendance Rate-External,101,2013-14,Male,In-Seat Attendance Rate,74,80,External,150
101-2013-14-Special Education-In-Seat Attendance Rate-External,101,2013-14,Special Education,In-Seat Attendance Rate,74,75,External,96
102-2013-14-All Students-In-Seat Attendance Rate-External,102,2013-14,All Students,In-Seat Attendance Rate,92,92,External,328
102-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,102,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,91,External,311
102-2013-14-Female-In-Seat Attendance Rate-External,102,2013-14,Female,In-Seat Attendance Rate,92,92,External,172
102-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,102,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,92,External,328
102-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,102,2013-14,Hispanic / Latino,In-Seat Attendance Rate,91,95,External,15
102-2013-14-Male-In-Seat Attendance Rate-External,102,2013-14,Male,In-Seat Attendance Rate,92,92,External,156
102-2013-14-Special Education-In-Seat Attendance Rate-External,102,2013-14,Special Education,In-Seat Attendance Rate,91,90,External,46
104-2013-14-All Students-In-Seat Attendance Rate-External,104,2013-14,All Students,In-Seat Attendance Rate,53,80,External,46
104-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,104,2013-14,Black non-Hispanic,In-Seat Attendance Rate,49,79,External,27
104-2013-14-Female-In-Seat Attendance Rate-External,104,2013-14,Female,In-Seat Attendance Rate,56,80,External,23
104-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,104,2013-14,Hispanic / Latino,In-Seat Attendance Rate,63,80,External,13
104-2013-14-Male-In-Seat Attendance Rate-External,104,2013-14,Male,In-Seat Attendance Rate,49,80,External,19
105-2013-14-All Students-In-Seat Attendance Rate-External,105,2013-14,All Students,In-Seat Attendance Rate,93,93,External,610
105-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,105,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,92,External,380
105-2013-14-Female-In-Seat Attendance Rate-External,105,2013-14,Female,In-Seat Attendance Rate,93,93,External,305
105-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,105,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,610
105-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,105,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,212
105-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,105,2013-14,Limited English Proficiency,In-Seat Attendance Rate,94,94,External,232
105-2013-14-Male-In-Seat Attendance Rate-External,105,2013-14,Male,In-Seat Attendance Rate,93,93,External,305
105-2013-14-Multiracial-In-Seat Attendance Rate-External,105,2013-14,Multiracial,In-Seat Attendance Rate,93,95,External,13
105-2013-14-Special Education-In-Seat Attendance Rate-External,105,2013-14,Special Education,In-Seat Attendance Rate,92,92,External,53
106-2013-14-All Students-In-Seat Attendance Rate-External,106,2013-14,All Students,In-Seat Attendance Rate,93,93,External,278
106-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,106,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,203
106-2013-14-Female-In-Seat Attendance Rate-External,106,2013-14,Female,In-Seat Attendance Rate,94,93,External,148
106-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,106,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,274
106-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,106,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,49
106-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,106,2013-14,Limited English Proficiency,In-Seat Attendance Rate,93,94,External,61
106-2013-14-Male-In-Seat Attendance Rate-External,106,2013-14,Male,In-Seat Attendance Rate,93,93,External,130
106-2013-14-Multiracial-In-Seat Attendance Rate-External,106,2013-14,Multiracial,In-Seat Attendance Rate,90,95,External,11
106-2013-14-Special Education-In-Seat Attendance Rate-External,106,2013-14,Special Education,In-Seat Attendance Rate,93,92,External,28
108-2013-14-All Students-In-Seat Attendance Rate-External,108,2013-14,All Students,In-Seat Attendance Rate,99,94,External,155
108-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,108,2013-14,Black non-Hispanic,In-Seat Attendance Rate,99,93,External,102
108-2013-14-Female-In-Seat Attendance Rate-External,108,2013-14,Female,In-Seat Attendance Rate,99,94,External,81
108-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,108,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,99,93,External,60
108-2013-14-Male-In-Seat Attendance Rate-External,108,2013-14,Male,In-Seat Attendance Rate,99,93,External,72
108-2013-14-Special Education-In-Seat Attendance Rate-External,108,2013-14,Special Education,In-Seat Attendance Rate,98,92,External,16
108-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,108,2013-14,White non-Hispanic,In-Seat Attendance Rate,99,96,External,41
109-2013-14-All Students-In-Seat Attendance Rate-External,109,2013-14,All Students,In-Seat Attendance Rate,90,80,External,390
109-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,109,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,79,External,353
109-2013-14-Female-In-Seat Attendance Rate-External,109,2013-14,Female,In-Seat Attendance Rate,90,81,External,207
109-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,109,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,90,78,External,389
109-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,109,2013-14,Hispanic / Latino,In-Seat Attendance Rate,90,83,External,35
109-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,109,2013-14,Limited English Proficiency,In-Seat Attendance Rate,87,84,External,16
109-2013-14-Male-In-Seat Attendance Rate-External,109,2013-14,Male,In-Seat Attendance Rate,90,80,External,183
109-2013-14-Special Education-In-Seat Attendance Rate-External,109,2013-14,Special Education,In-Seat Attendance Rate,84,75,External,49
113-2013-14-All Students-In-Seat Attendance Rate-External,113,2013-14,All Students,In-Seat Attendance Rate,94,93,External,563
113-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,113,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,560
113-2013-14-Female-In-Seat Attendance Rate-External,113,2013-14,Female,In-Seat Attendance Rate,94,93,External,278
113-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,113,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,93,External,561
113-2013-14-Male-In-Seat Attendance Rate-External,113,2013-14,Male,In-Seat Attendance Rate,93,93,External,285
113-2013-14-Special Education-In-Seat Attendance Rate-External,113,2013-14,Special Education,In-Seat Attendance Rate,93,92,External,59
114-2013-14-All Students-In-Seat Attendance Rate-External,114,2013-14,All Students,In-Seat Attendance Rate,94,93,External,451
114-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,114,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,429
114-2013-14-Female-In-Seat Attendance Rate-External,114,2013-14,Female,In-Seat Attendance Rate,93,93,External,224
114-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,114,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,363
114-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,114,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,19
114-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,114,2013-14,Limited English Proficiency,In-Seat Attendance Rate,97,94,External,21
114-2013-14-Male-In-Seat Attendance Rate-External,114,2013-14,Male,In-Seat Attendance Rate,95,93,External,227
114-2013-14-Special Education-In-Seat Attendance Rate-External,114,2013-14,Special Education,In-Seat Attendance Rate,96,92,External,41
115-2013-14-All Students-In-Seat Attendance Rate-External,115,2013-14,All Students,In-Seat Attendance Rate,90,92,External,322
115-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,115,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,91,External,308
115-2013-14-Female-In-Seat Attendance Rate-External,115,2013-14,Female,In-Seat Attendance Rate,90,92,External,170
115-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,115,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,89,92,External,214
115-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,115,2013-14,Hispanic / Latino,In-Seat Attendance Rate,87,95,External,10
115-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,115,2013-14,Limited English Proficiency,In-Seat Attendance Rate,91,94,External,15
115-2013-14-Male-In-Seat Attendance Rate-External,115,2013-14,Male,In-Seat Attendance Rate,90,92,External,152
115-2013-14-Special Education-In-Seat Attendance Rate-External,115,2013-14,Special Education,In-Seat Attendance Rate,86,90,External,20
116-2013-14-All Students-In-Seat Attendance Rate-External,116,2013-14,All Students,In-Seat Attendance Rate,94,93,External,349
116-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,116,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,336
116-2013-14-Female-In-Seat Attendance Rate-External,116,2013-14,Female,In-Seat Attendance Rate,95,93,External,185
116-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,116,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,304
116-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,116,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,13
116-2013-14-Male-In-Seat Attendance Rate-External,116,2013-14,Male,In-Seat Attendance Rate,93,93,External,164
116-2013-14-Special Education-In-Seat Attendance Rate-External,116,2013-14,Special Education,In-Seat Attendance Rate,93,91,External,73
117-2013-14-All Students-In-Seat Attendance Rate-External,117,2013-14,All Students,In-Seat Attendance Rate,90,93,External,491
117-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,117,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,92,External,477
