"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2011,132,"Mary McLeod Bethune PCS","BL7","grade 8","read","all",19,19,6,3,10,6,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 3","math","all",28,27,3,7,17,3,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 3","read","all",28,28,9,7,12,9,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 5","math","all",19,19,6,0,13,6,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 5","read","all",19,19,11,0,8,11,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 4","math","all",30,30,15,5,10,14,1
2011,132,"Mary McLeod Bethune PCS","BL7","grade 4","read","all",30,30,13,2,15,13,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 6","math","all",15,15,5,3,7,4,1
2011,132,"Mary McLeod Bethune PCS","BL7","grade 6","read","all",15,15,7,2,6,7,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 7","math","all",19,19,6,1,12,6,0
2011,132,"Mary McLeod Bethune PCS","BL7","grade 7","read","all",19,19,7,1,11,6,1
2011,132,"Mary McLeod Bethune PCS","SPED","all","math","all",26,26,8,7,11,8,0
2011,132,"Mary McLeod Bethune PCS","SPED","all","read","all",26,26,5,5,16,5,0
2011,132,"Mary McLeod Bethune PCS","Economy","all","math","all",130,129,40,19,70,38,2
2011,132,"Mary McLeod Bethune PCS","Economy","all","read","all",130,130,52,15,63,51,1
2011,132,"Mary McLeod Bethune PCS","Economy","grade 8","math","all",19,19,6,2,11,6,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 8","read","all",19,19,6,3,10,6,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 3","math","all",28,27,3,7,17,3,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 3","read","all",28,28,9,7,12,9,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 5","math","all",19,19,6,0,13,6,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 5","read","all",19,19,11,0,8,11,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 4","math","all",31,31,15,6,10,14,1
2011,132,"Mary McLeod Bethune PCS","Economy","grade 4","read","all",31,31,13,2,16,13,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 6","math","all",15,15,5,3,7,4,1
2011,132,"Mary McLeod Bethune PCS","Economy","grade 6","read","all",15,15,7,2,6,7,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 7","math","all",18,18,5,1,12,5,0
2011,132,"Mary McLeod Bethune PCS","Economy","grade 7","read","all",18,18,6,1,11,5,1
2011,132,"Mary McLeod Bethune PCS","Direct Cert","all","math","all",80,80,24,15,41,24,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","all","read","all",80,80,33,9,38,32,1
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 8","math","all",11,11,2,2,7,2,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 8","read","all",11,11,3,3,5,3,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 3","math","all",12,12,2,6,4,2,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 3","read","all",12,12,4,4,4,4,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 5","math","all",11,11,3,0,8,3,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 5","read","all",11,11,8,0,3,8,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 4","math","all",22,22,9,5,8,9,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 4","read","all",22,22,7,1,14,7,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 7","math","all",15,15,5,0,10,5,0
2011,132,"Mary McLeod Bethune PCS","Direct Cert","grade 7","read","all",15,15,6,1,8,5,1
2011,133,"Maya Angelou PCS","All","all","math","all",308,301,101,54,146,99,2
2011,133,"Maya Angelou PCS","All","all","read","all",308,301,77,43,181,74,3
2011,133,"Maya Angelou PCS","All","grade 10","math","all",97,93,15,27,51,14,1
2011,133,"Maya Angelou PCS","All","grade 10","read","all",97,93,24,15,54,24,0
2011,133,"Maya Angelou PCS","All","grade 7","math","all",69,69,32,11,26,31,1
2011,133,"Maya Angelou PCS","All","grade 7","read","all",69,69,20,10,39,19,1
2011,133,"Maya Angelou PCS","All","grade 8","math","all",83,81,40,9,32,40,0
2011,133,"Maya Angelou PCS","All","grade 8","read","all",83,81,20,12,49,18,2
2011,133,"Maya Angelou PCS","All","grade 6","math","all",59,58,14,7,37,14,0
2011,133,"Maya Angelou PCS","All","grade 6","read","all",59,58,13,6,39,13,0
2011,133,"Maya Angelou PCS","MALE","all","math","all",145,143,48,32,63,47,1
2011,133,"Maya Angelou PCS","MALE","all","read","all",145,143,37,30,76,35,2
2011,133,"Maya Angelou PCS","MALE","grade 10","math","all",46,45,6,19,20,6,0
2011,133,"Maya Angelou PCS","MALE","grade 10","read","all",46,45,11,12,22,11,0
2011,133,"Maya Angelou PCS","MALE","grade 8","math","all",40,40,20,4,16,20,0
2011,133,"Maya Angelou PCS","MALE","grade 8","read","all",40,40,10,9,21,9,1
2011,133,"Maya Angelou PCS","MALE","grade 6","math","all",25,24,5,3,16,5,0
2011,133,"Maya Angelou PCS","MALE","grade 6","read","all",25,24,4,4,16,4,0
2011,133,"Maya Angelou PCS","MALE","grade 7","math","all",34,34,17,6,11,16,1
2011,133,"Maya Angelou PCS","MALE","grade 7","read","all",34,34,12,5,17,11,1
2011,133,"Maya Angelou PCS","FEMALE","all","math","all",163,158,53,22,83,52,1
2011,133,"Maya Angelou PCS","FEMALE","all","read","all",163,158,40,13,105,39,1
2011,133,"Maya Angelou PCS","FEMALE","grade 10","math","all",51,48,9,8,31,8,1
2011,133,"Maya Angelou PCS","FEMALE","grade 10","read","all",51,48,13,3,32,13,0
2011,133,"Maya Angelou PCS","FEMALE","grade 7","math","all",35,35,15,5,15,15,0
2011,133,"Maya Angelou PCS","FEMALE","grade 7","read","all",35,35,8,5,22,8,0
2011,133,"Maya Angelou PCS","FEMALE","grade 6","math","all",34,34,9,4,21,9,0
2011,133,"Maya Angelou PCS","FEMALE","grade 6","read","all",34,34,9,2,23,9,0
2011,133,"Maya Angelou PCS","FEMALE","grade 8","math","all",43,41,20,5,16,20,0
2011,133,"Maya Angelou PCS","FEMALE","grade 8","read","all",43,41,10,3,28,9,1
2011,133,"Maya Angelou PCS","BL7","all","math","all",304,297,99,54,144,98,1
2011,133,"Maya Angelou PCS","BL7","all","read","all",304,297,73,43,181,71,2
2011,133,"Maya Angelou PCS","BL7","grade 10","math","all",94,90,14,27,49,14,0
2011,133,"Maya Angelou PCS","BL7","grade 10","read","all",94,90,21,15,54,21,0
2011,133,"Maya Angelou PCS","BL7","grade 7","math","all",69,69,32,11,26,31,1
2011,133,"Maya Angelou PCS","BL7","grade 7","read","all",69,69,20,10,39,19,1
2011,133,"Maya Angelou PCS","BL7","grade 8","math","all",82,80,39,9,32,39,0
2011,133,"Maya Angelou PCS","BL7","grade 8","read","all",82,80,19,12,49,18,1
2011,133,"Maya Angelou PCS","BL7","grade 6","math","all",59,58,14,7,37,14,0
2011,133,"Maya Angelou PCS","BL7","grade 6","read","all",59,58,13,6,39,13,0
2011,133,"Maya Angelou PCS","SPED","all","math","all",73,69,12,26,31,12,0
2011,133,"Maya Angelou PCS","SPED","all","read","all",73,69,6,28,35,6,0
2011,133,"Maya Angelou PCS","SPED","grade 10","math","all",29,26,1,16,9,1,0
2011,133,"Maya Angelou PCS","SPED","grade 10","read","all",29,26,2,11,13,2,0
2011,133,"Maya Angelou PCS","SPED","grade 6","math","all",12,11,2,3,6,2,0
2011,133,"Maya Angelou PCS","SPED","grade 6","read","all",12,11,2,3,6,2,0
2011,133,"Maya Angelou PCS","SPED","grade 7","math","all",13,13,6,2,5,6,0
2011,133,"Maya Angelou PCS","SPED","grade 7","read","all",13,13,1,5,7,1,0
2011,133,"Maya Angelou PCS","SPED","grade 8","math","all",19,19,3,5,11,3,0
2011,133,"Maya Angelou PCS","SPED","grade 8","read","all",19,19,1,9,9,1,0
2011,133,"Maya Angelou PCS","Economy","all","math","all",266,261,92,41,128,91,1
2011,133,"Maya Angelou PCS","Economy","all","read","all",266,261,66,38,157,63,3
2011,133,"Maya Angelou PCS","Economy","grade 10","math","all",65,63,9,17,37,9,0
2011,133,"Maya Angelou PCS","Economy","grade 10","read","all",65,63,15,12,36,15,0
2011,133,"Maya Angelou PCS","Economy","grade 7","math","all",66,66,31,10,25,30,1
2011,133,"Maya Angelou PCS","Economy","grade 7","read","all",66,66,19,10,37,18,1
2011,133,"Maya Angelou PCS","Economy","grade 8","math","all",80,78,38,8,32,38,0
2011,133,"Maya Angelou PCS","Economy","grade 8","read","all",80,78,20,12,46,18,2
2011,133,"Maya Angelou PCS","Economy","grade 6","math","all",55,54,14,6,34,14,0
2011,133,"Maya Angelou PCS","Economy","grade 6","read","all",55,54,12,4,38,12,0
2011,133,"Maya Angelou PCS","Direct Cert","all","math","all",188,184,63,30,91,62,1
2011,133,"Maya Angelou PCS","Direct Cert","all","read","all",188,184,45,28,111,43,2
2011,133,"Maya Angelou PCS","Direct Cert","grade 10","math","all",46,44,9,9,26,9,0
2011,133,"Maya Angelou PCS","Direct Cert","grade 10","read","all",46,44,12,9,23,12,0
2011,133,"Maya Angelou PCS","Direct Cert","grade 7","math","all",50,50,23,9,18,22,1
2011,133,"Maya Angelou PCS","Direct Cert","grade 7","read","all",50,50,14,7,29,13,1
2011,133,"Maya Angelou PCS","Direct Cert","grade 6","math","all",38,37,7,4,26,7,0
2011,133,"Maya Angelou PCS","Direct Cert","grade 6","read","all",38,37,7,4,26,7,0
2011,133,"Maya Angelou PCS","Direct Cert","grade 8","math","all",54,53,24,8,21,24,0
2011,133,"Maya Angelou PCS","Direct Cert","grade 8","read","all",54,53,12,8,33,11,1
2011,135,"Meridian PCS","All","all","math","all",227,227,113,25,89,91,22
2011,135,"Meridian PCS","All","all","read","all",227,225,117,30,78,109,8
2011,135,"Meridian PCS","All","grade 4","math","all",42,42,19,4,19,18,1
2011,135,"Meridian PCS","All","grade 4","read","all",42,41,26,3,12,25,1
2011,135,"Meridian PCS","All","grade 5","math","all",36,36,15,7,14,12,3
2011,135,"Meridian PCS","All","grade 5","read","all",36,36,17,7,12,17,0
2011,135,"Meridian PCS","All","grade 7","math","all",32,32,23,2,7,17,6
2011,135,"Meridian PCS","All","grade 7","read","all",32,32,16,2,14,14,2
2011,135,"Meridian PCS","All","grade 8","math","all",25,25,21,0,4,16,5
2011,135,"Meridian PCS","All","grade 8","read","all",25,25,14,1,10,11,3
2011,135,"Meridian PCS","All","grade 3","math","all",56,56,14,10,32,13,1
2011,135,"Meridian PCS","All","grade 3","read","all",56,56,21,14,21,21,0
2011,135,"Meridian PCS","All","grade 6","math","all",36,36,21,2,13,15,6
2011,135,"Meridian PCS","All","grade 6","read","all",36,35,23,3,9,21,2
2011,135,"Meridian PCS","MALE","all","math","all",117,117,54,15,48,40,14
2011,135,"Meridian PCS","MALE","all","read","all",117,116,52,21,43,48,4
2011,135,"Meridian PCS","MALE","grade 4","math","all",20,20,10,2,8,10,0
2011,135,"Meridian PCS","MALE","grade 4","read","all",20,19,12,1,6,12,0
2011,135,"Meridian PCS","MALE","grade 5","math","all",18,18,6,6,6,3,3
2011,135,"Meridian PCS","MALE","grade 5","read","all",18,18,5,6,7,5,0
2011,135,"Meridian PCS","MALE","grade 3","math","all",29,29,7,5,17,7,0
2011,135,"Meridian PCS","MALE","grade 3","read","all",29,29,7,9,13,7,0
2011,135,"Meridian PCS","MALE","grade 8","math","all",14,14,11,0,3,7,4
2011,135,"Meridian PCS","MALE","grade 8","read","all",14,14,8,1,5,5,3
2011,135,"Meridian PCS","MALE","grade 7","math","all",15,15,7,2,6,4,3
2011,135,"Meridian PCS","MALE","grade 7","read","all",15,15,7,2,6,7,0
2011,135,"Meridian PCS","MALE","grade 6","math","all",21,21,13,0,8,9,4
2011,135,"Meridian PCS","MALE","grade 6","read","all",21,21,13,2,6,12,1
2011,135,"Meridian PCS","FEMALE","all","math","all",110,110,59,10,41,51,8
2011,135,"Meridian PCS","FEMALE","all","read","all",110,109,65,9,35,61,4
2011,135,"Meridian PCS","FEMALE","grade 5","math","all",18,18,9,1,8,9,0
2011,135,"Meridian PCS","FEMALE","grade 5","read","all",18,18,12,1,5,12,0
2011,135,"Meridian PCS","FEMALE","grade 7","math","all",17,17,16,0,1,13,3
2011,135,"Meridian PCS","FEMALE","grade 7","read","all",17,17,9,0,8,7,2
2011,135,"Meridian PCS","FEMALE","grade 8","math","all",11,11,10,0,1,9,1
2011,135,"Meridian PCS","FEMALE","grade 8","read","all",11,11,6,0,5,6,0
2011,135,"Meridian PCS","FEMALE","grade 3","math","all",27,27,7,5,15,6,1
2011,135,"Meridian PCS","FEMALE","grade 3","read","all",27,27,14,5,8,14,0
2011,135,"Meridian PCS","FEMALE","grade 6","math","all",15,15,8,2,5,6,2
2011,135,"Meridian PCS","FEMALE","grade 6","read","all",15,14,10,1,3,9,1
2011,135,"Meridian PCS","FEMALE","grade 4","math","all",22,22,9,2,11,8,1
2011,135,"Meridian PCS","FEMALE","grade 4","read","all",22,22,14,2,6,13,1
2011,135,"Meridian PCS","BL7","all","math","all",153,153,71,20,62,58,13
2011,135,"Meridian PCS","BL7","all","read","all",153,153,80,21,52,75,5
2011,135,"Meridian PCS","BL7","grade 4","math","all",30,30,14,3,13,13,1
2011,135,"Meridian PCS","BL7","grade 4","read","all",30,30,19,2,9,18,1
2011,135,"Meridian PCS","BL7","grade 5","math","all",22,22,9,4,9,7,2
2011,135,"Meridian PCS","BL7","grade 5","read","all",22,22,10,4,8,10,0
2011,135,"Meridian PCS","BL7","grade 7","math","all",20,20,13,2,5,8,5
2011,135,"Meridian PCS","BL7","grade 7","read","all",20,20,12,1,7,11,1
2011,135,"Meridian PCS","BL7","grade 8","math","all",18,18,14,0,4,12,2
2011,135,"Meridian PCS","BL7","grade 8","read","all",18,18,9,1,8,7,2
2011,135,"Meridian PCS","BL7","grade 3","math","all",39,39,9,9,21,9,0
2011,135,"Meridian PCS","BL7","grade 3","read","all",39,39,14,12,13,14,0
2011,135,"Meridian PCS","BL7","grade 6","math","all",24,24,12,2,10,9,3
2011,135,"Meridian PCS","BL7","grade 6","read","all",24,24,16,1,7,15,1
2011,135,"Meridian PCS","HI7","all","math","all",73,73,42,5,26,33,9
2011,135,"Meridian PCS","HI7","all","read","all",73,72,37,9,26,34,3
2011,135,"Meridian PCS","HI7","grade 5","math","all",14,14,6,3,5,5,1
2011,135,"Meridian PCS","HI7","grade 5","read","all",14,14,7,3,4,7,0
2011,135,"Meridian PCS","HI7","grade 3","math","all",17,17,5,1,11,4,1
2011,135,"Meridian PCS","HI7","grade 3","read","all",17,17,7,2,8,7,0
2011,135,"Meridian PCS","HI7","grade 6","math","all",11,11,9,0,2,6,3
2011,135,"Meridian PCS","HI7","grade 6","read","all",11,11,7,2,2,6,1
2011,135,"Meridian PCS","HI7","grade 7","math","all",12,12,10,0,2,9,1
2011,135,"Meridian PCS","HI7","grade 7","read","all",12,12,4,1,7,3,1
2011,135,"Meridian PCS","HI7","grade 4","math","all",12,12,5,1,6,5,0
2011,135,"Meridian PCS","HI7","grade 4","read","all",12,11,7,1,3,7,0
2011,135,"Meridian PCS","SPED","all","math","all",58,58,10,17,31,8,2
2011,135,"Meridian PCS","SPED","all","read","all",58,58,10,24,24,10,0
2011,135,"Meridian PCS","SPED","grade 3","math","all",21,21,1,9,11,1,0
2011,135,"Meridian PCS","SPED","grade 3","read","all",21,21,2,12,7,2,0
2011,135,"Meridian PCS","LEP","all","math","all",62,62,33,7,22,29,4
2011,135,"Meridian PCS","LEP","all","read","all",62,60,26,11,23,24,2
2011,135,"Meridian PCS","LEP","grade 5","math","all",14,14,6,4,4,5,1
2011,135,"Meridian PCS","LEP","grade 5","read","all",14,14,7,4,3,7,0
2011,135,"Meridian PCS","LEP","grade 3","math","all",14,14,4,2,8,3,1
2011,135,"Meridian PCS","LEP","grade 3","read","all",14,14,3,3,8,3,0
2011,135,"Meridian PCS","LEP","grade 4","math","all",11,11,5,1,5,5,0
2011,135,"Meridian PCS","LEP","grade 4","read","all",11,10,6,1,3,6,0
2011,135,"Meridian PCS","LEP","grade 6","math","all",11,11,8,0,3,6,2
2011,135,"Meridian PCS","LEP","grade 6","read","all",11,10,6,2,2,5,1
2011,135,"Meridian PCS","LEP","grade 7","math","all",10,10,8,0,2,8,0
2011,135,"Meridian PCS","LEP","grade 7","read","all",10,10,3,1,6,2,1
2011,135,"Meridian PCS","Economy","all","math","all",218,218,108,25,85,87,21
2011,135,"Meridian PCS","Economy","all","read","all",218,216,110,29,77,104,6
2011,135,"Meridian PCS","Economy","grade 4","math","all",40,40,17,4,19,16,1
2011,135,"Meridian PCS","Economy","grade 4","read","all",40,39,24,3,12,23,1
2011,135,"Meridian PCS","Economy","grade 5","math","all",35,35,15,7,13,12,3
2011,135,"Meridian PCS","Economy","grade 5","read","all",35,35,17,7,11,17,0
2011,135,"Meridian PCS","Economy","grade 7","math","all",30,30,22,2,6,17,5
2011,135,"Meridian PCS","Economy","grade 7","read","all",30,30,14,2,14,13,1
2011,135,"Meridian PCS","Economy","grade 8","math","all",24,24,21,0,3,16,5
2011,135,"Meridian PCS","Economy","grade 8","read","all",24,24,14,0,10,11,3
2011,135,"Meridian PCS","Economy","grade 3","math","all",55,55,14,10,31,13,1
2011,135,"Meridian PCS","Economy","grade 3","read","all",55,55,20,14,21,20,0
2011,135,"Meridian PCS","Economy","grade 6","math","all",34,34,19,2,13,13,6
2011,135,"Meridian PCS","Economy","grade 6","read","all",34,33,21,3,9,20,1
2011,135,"Meridian PCS","Direct Cert","all","math","all",96,96,46,12,38,37,9
2011,135,"Meridian PCS","Direct Cert","all","read","all",96,96,47,15,34,45,2
2011,135,"Meridian PCS","Direct Cert","grade 7","math","all",14,14,11,1,2,9,2
2011,135,"Meridian PCS","Direct Cert","grade 7","read","all",14,14,7,1,6,6,1
2011,135,"Meridian PCS","Direct Cert","grade 3","math","all",28,28,8,6,14,8,0
2011,135,"Meridian PCS","Direct Cert","grade 3","read","all",28,28,9,10,9,9,0
2011,135,"Meridian PCS","Direct Cert","grade 5","math","all",18,18,7,1,10,6,1
2011,135,"Meridian PCS","Direct Cert","grade 5","read","all",18,18,10,1,7,10,0
2011,135,"Meridian PCS","Direct Cert","grade 6","math","all",15,15,9,2,4,6,3
2011,135,"Meridian PCS","Direct Cert","grade 6","read","all",15,15,10,1,4,10,0
2011,135,"Meridian PCS","Direct Cert","grade 4","math","all",14,14,6,2,6,5,1
2011,135,"Meridian PCS","Direct Cert","grade 4","read","all",14,14,7,2,5,6,1
2011,136,"NIA COMMUNITY PCS","All","all","math","all",103,102,24,20,58,22,2
2011,136,"NIA COMMUNITY PCS","All","all","read","all",103,102,29,14,59,29,0
2011,136,"NIA COMMUNITY PCS","All","grade 5","math","all",23,23,4,4,15,3,1
2011,136,"NIA COMMUNITY PCS","All","grade 5","read","all",23,23,7,1,15,7,0
2011,136,"NIA COMMUNITY PCS","All","grade 6","math","all",25,25,8,2,15,8,0
2011,136,"NIA COMMUNITY PCS","All","grade 6","read","all",25,25,8,2,15,8,0
2011,136,"NIA COMMUNITY PCS","All","grade 4","math","all",27,27,6,8,13,6,0
2011,136,"NIA COMMUNITY PCS","All","grade 4","read","all",27,27,7,8,12,7,0
2011,136,"NIA COMMUNITY PCS","All","grade 3","math","all",28,27,6,6,15,5,1
2011,136,"NIA COMMUNITY PCS","All","grade 3","read","all",28,27,7,3,17,7,0
2011,136,"NIA COMMUNITY PCS","MALE","all","math","all",38,37,9,8,20,9,0
2011,136,"NIA COMMUNITY PCS","MALE","all","read","all",38,37,10,8,19,10,0
2011,136,"NIA COMMUNITY PCS","MALE","grade 4","math","all",11,11,4,3,4,4,0
2011,136,"NIA COMMUNITY PCS","MALE","grade 4","read","all",11,11,3,3,5,3,0
2011,136,"NIA COMMUNITY PCS","MALE","grade 5","math","all",11,11,3,2,6,3,0
2011,136,"NIA COMMUNITY PCS","MALE","grade 5","read","all",11,11,2,1,8,2,0
2011,136,"NIA COMMUNITY PCS","FEMALE","all","math","all",65,65,15,12,38,13,2
2011,136,"NIA COMMUNITY PCS","FEMALE","all","read","all",65,65,19,6,40,19,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 5","math","all",12,12,1,2,9,0,1
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 5","read","all",12,12,5,0,7,5,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 6","math","all",17,17,8,1,8,8,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 6","read","all",17,17,6,0,11,6,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 3","math","all",20,20,4,4,12,3,1
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 3","read","all",20,20,4,1,15,4,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 4","math","all",16,16,2,5,9,2,0
2011,136,"NIA COMMUNITY PCS","FEMALE","grade 4","read","all",16,16,4,5,7,4,0
2011,136,"NIA COMMUNITY PCS","BL7","all","math","all",103,102,24,20,58,22,2
2011,136,"NIA COMMUNITY PCS","BL7","all","read","all",103,102,29,14,59,29,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 5","math","all",23,23,4,4,15,3,1
2011,136,"NIA COMMUNITY PCS","BL7","grade 5","read","all",23,23,7,1,15,7,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 6","math","all",25,25,8,2,15,8,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 6","read","all",25,25,8,2,15,8,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 4","math","all",27,27,6,8,13,6,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 4","read","all",27,27,7,8,12,7,0
2011,136,"NIA COMMUNITY PCS","BL7","grade 3","math","all",28,27,6,6,15,5,1
2011,136,"NIA COMMUNITY PCS","BL7","grade 3","read","all",28,27,7,3,17,7,0
2011,136,"NIA COMMUNITY PCS","SPED","all","math","all",21,21,0,12,9,0,0
2011,136,"NIA COMMUNITY PCS","SPED","all","read","all",21,21,1,9,11,1,0
2011,136,"NIA COMMUNITY PCS","Economy","all","math","all",91,91,21,19,51,19,2
2011,136,"NIA COMMUNITY PCS","Economy","all","read","all",91,91,25,14,52,25,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 5","math","all",19,19,4,3,12,3,1
2011,136,"NIA COMMUNITY PCS","Economy","grade 5","read","all",19,19,7,1,11,7,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 6","math","all",22,22,6,2,14,6,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 6","read","all",22,22,6,2,14,6,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 4","math","all",23,23,5,8,10,5,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 4","read","all",23,23,5,8,10,5,0
2011,136,"NIA COMMUNITY PCS","Economy","grade 3","math","all",27,27,6,6,15,5,1
2011,136,"NIA COMMUNITY PCS","Economy","grade 3","read","all",27,27,7,3,17,7,0
2011,136,"NIA COMMUNITY PCS","Direct Cert","all","math","all",41,41,9,7,25,8,1
2011,136,"NIA COMMUNITY PCS","Direct Cert","all","read","all",41,41,11,6,24,11,0
2011,136,"NIA COMMUNITY PCS","Direct Cert","grade 6","math","all",16,16,5,1,10,5,0
2011,136,"NIA COMMUNITY PCS","Direct Cert","grade 6","read","all",16,16,6,2,8,6,0
2011,137,"Options PCS","All","all","math","all",162,151,21,65,65,13,8
2011,137,"Options PCS","All","all","read","all",162,150,22,57,71,15,7
2011,137,"Options PCS","All","grade 8","math","all",50,47,9,20,18,6,3
2011,137,"Options PCS","All","grade 8","read","all",50,47,9,22,16,8,1
2011,137,"Options PCS","All","grade 10","math","all",65,59,8,22,29,4,4
2011,137,"Options PCS","All","grade 10","read","all",65,58,8,17,33,4,4
2011,137,"Options PCS","All","grade 7","math","all",33,32,4,14,14,3,1
2011,137,"Options PCS","All","grade 7","read","all",33,32,3,11,18,3,0
2011,137,"Options PCS","All","grade 6","math","all",14,13,0,9,4,0,0
2011,137,"Options PCS","All","grade 6","read","all",14,13,2,7,4,0,2
2011,137,"Options PCS","MALE","all","math","all",89,85,10,35,40,4,6
2011,137,"Options PCS","MALE","all","read","all",89,85,14,33,38,11,3
2011,137,"Options PCS","MALE","grade 8","math","all",25,24,5,9,10,3,2
2011,137,"Options PCS","MALE","grade 8","read","all",25,24,6,11,7,6,0
2011,137,"Options PCS","MALE","grade 10","math","all",35,33,3,13,17,0,3
2011,137,"Options PCS","MALE","grade 10","read","all",35,33,6,10,17,3,3
2011,137,"Options PCS","MALE","grade 7","math","all",21,21,2,9,10,1,1
2011,137,"Options PCS","MALE","grade 7","read","all",21,21,2,9,10,2,0
2011,137,"Options PCS","FEMALE","all","math","all",73,66,11,30,25,9,2
2011,137,"Options PCS","FEMALE","all","read","all",73,65,8,24,33,4,4
2011,137,"Options PCS","FEMALE","grade 8","math","all",25,23,4,11,8,3,1
2011,137,"Options PCS","FEMALE","grade 8","read","all",25,23,3,11,9,2,1
2011,137,"Options PCS","FEMALE","grade 10","math","all",30,26,5,9,12,4,1
2011,137,"Options PCS","FEMALE","grade 10","read","all",30,25,2,7,16,1,1
2011,137,"Options PCS","FEMALE","grade 7","math","all",12,11,2,5,4,2,0
2011,137,"Options PCS","FEMALE","grade 7","read","all",12,11,1,2,8,1,0
2011,137,"Options PCS","BL7","all","math","all",161,150,21,65,64,13,8
2011,137,"Options PCS","BL7","all","read","all",161,149,22,57,70,15,7
2011,137,"Options PCS","BL7","grade 8","math","all",50,47,9,20,18,6,3
2011,137,"Options PCS","BL7","grade 8","read","all",50,47,9,22,16,8,1
2011,137,"Options PCS","BL7","grade 10","math","all",65,59,8,22,29,4,4
2011,137,"Options PCS","BL7","grade 10","read","all",65,58,8,17,33,4,4
2011,137,"Options PCS","BL7","grade 7","math","all",32,31,4,14,13,3,1
2011,137,"Options PCS","BL7","grade 7","read","all",32,31,3,11,17,3,0
2011,137,"Options PCS","BL7","grade 6","math","all",14,13,0,9,4,0,0
2011,137,"Options PCS","BL7","grade 6","read","all",14,13,2,7,4,0,2
2011,137,"Options PCS","SPED","all","math","all",109,100,12,52,36,4,8
2011,137,"Options PCS","SPED","all","read","all",109,99,12,49,38,5,7
2011,137,"Options PCS","SPED","grade 8","math","all",32,30,4,15,11,1,3
2011,137,"Options PCS","SPED","grade 8","read","all",32,30,4,17,9,3,1
2011,137,"Options PCS","SPED","grade 10","math","all",49,44,6,19,19,2,4
2011,137,"Options PCS","SPED","grade 10","read","all",49,43,5,17,21,1,4
2011,137,"Options PCS","SPED","grade 7","math","all",17,16,2,10,4,1,1
2011,137,"Options PCS","SPED","grade 7","read","all",17,16,1,9,6,1,0
2011,137,"Options PCS","SPED","grade 6","math","all",11,10,0,8,2,0,0
2011,137,"Options PCS","SPED","grade 6","read","all",11,10,2,6,2,0,2
2011,137,"Options PCS","Economy","all","math","all",154,143,17,63,63,10,7
2011,137,"Options PCS","Economy","all","read","all",154,142,19,54,69,12,7
2011,137,"Options PCS","Economy","grade 8","math","all",45,42,7,19,16,4,3
2011,137,"Options PCS","Economy","grade 8","read","all",45,42,6,21,15,5,1
2011,137,"Options PCS","Economy","grade 10","math","all",64,58,7,22,29,3,4
2011,137,"Options PCS","Economy","grade 10","read","all",64,57,8,17,32,4,4
2011,137,"Options PCS","Economy","grade 7","math","all",31,30,3,13,14,3,0
