Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
365-2013-14-Black non-Hispanic-Suspended 1+-External,365,2013-14,Black non-Hispanic,Suspended 1+,4.329999924,5.440000057,External,277
365-2013-14-Female-Suspended 1+-External,365,2013-14,Female,Suspended 1+,3.910000086,2.390000105,External,128
365-2013-14-Female-Suspended 11+-External,365,2013-14,Female,Suspended 11+,0,0,External,128
365-2013-14-Free or Reduced Lunch-Suspended 1+-External,365,2013-14,Free or Reduced Lunch,Suspended 1+,4.139999866,4.829999924,External,290
365-2013-14-Free or Reduced Lunch-Suspended 11+-External,365,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,290
365-2013-14-Hispanic / Latino-Suspended 11+-External,365,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,11
365-2013-14-Hispanic / Latino-Suspended 1+-External,365,2013-14,Hispanic / Latino,Suspended 1+,0,2.619999886,External,11
365-2013-14-Male-Suspended 1+-External,365,2013-14,Male,Suspended 1+,4.320000172,5.650000095,External,162
365-2013-14-Male-Suspended 11+-External,365,2013-14,Male,Suspended 11+,0,0.01,External,162
365-2013-14-Special Education-Suspended 1+-External,365,2013-14,Special Education,Suspended 1+,18.75,7.199999809,External,16
365-2013-14-Special Education-Suspended 11+-External,365,2013-14,Special Education,Suspended 11+,0,0,External,16
366-2013-14-All Students-Expulsion Rate-External,366,2013-14,All Students,Expulsion Rate,0.93,0.2,External,216
366-2013-14-All Students-Expulsions-External,366,2013-14,All Students,Expulsions,2,46,External,216
366-2013-14-All Students-Total Suspensions-External,366,2013-14,All Students,Total Suspensions,58,4462,External,216
366-2013-14-All Students-Suspended 11+-External,366,2013-14,All Students,Suspended 11+,0,0.610000014,External,216
366-2013-14-All Students-Suspended 1+-External,366,2013-14,All Students,Suspended 1+,26.38999939,19.43000031,External,216
366-2013-14-Black non-Hispanic-Suspended 1+-External,366,2013-14,Black non-Hispanic,Suspended 1+,27.01000023,24.30999947,External,211
366-2013-14-Black non-Hispanic-Suspended 11+-External,366,2013-14,Black non-Hispanic,Suspended 11+,0,0.810000002,External,211
366-2013-14-Female-Suspended 1+-External,366,2013-14,Female,Suspended 1+,13.85999966,14.97999954,External,101
366-2013-14-Female-Suspended 11+-External,366,2013-14,Female,Suspended 11+,0,0.439999998,External,101
366-2013-14-Free or Reduced Lunch-Suspended 1+-External,366,2013-14,Free or Reduced Lunch,Suspended 1+,26.38999939,22.94000053,External,216
366-2013-14-Free or Reduced Lunch-Suspended 11+-External,366,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.769999981,External,216
366-2013-14-Male-Suspended 11+-External,366,2013-14,Male,Suspended 11+,0,0.779999971,External,115
366-2013-14-Male-Suspended 1+-External,366,2013-14,Male,Suspended 1+,37.38999939,23.80999947,External,115
366-2013-14-Special Education-Suspended 1+-External,366,2013-14,Special Education,Suspended 1+,41.18000031,28.32999992,External,51
366-2013-14-Special Education-Suspended 11+-External,366,2013-14,Special Education,Suspended 11+,0,0.850000024,External,51
370-2013-14-All Students-Suspended 1+-External,370,2013-14,All Students,Suspended 1+,22.86000061,5.519999981,External,280
370-2013-14-All Students-Expulsion Rate-External,370,2013-14,All Students,Expulsion Rate,0,0.02,External,280
370-2013-14-All Students-Total Suspensions-External,370,2013-14,All Students,Total Suspensions,135,2583,External,280
370-2013-14-All Students-Expulsions-External,370,2013-14,All Students,Expulsions,0,10,External,280
370-2013-14-All Students-Suspended 11+-External,370,2013-14,All Students,Suspended 11+,0,0.01,External,280
370-2013-14-Black non-Hispanic-Suspended 11+-External,370,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,249
370-2013-14-Black non-Hispanic-Suspended 1+-External,370,2013-14,Black non-Hispanic,Suspended 1+,24.10000038,7.440000057,External,249
370-2013-14-Female-Suspended 1+-External,370,2013-14,Female,Suspended 1+,14.40999985,3.400000095,External,118
370-2013-14-Female-Suspended 11+-External,370,2013-14,Female,Suspended 11+,0,0,External,118
370-2013-14-Free or Reduced Lunch-Suspended 11+-External,370,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,280
370-2013-14-Free or Reduced Lunch-Suspended 1+-External,370,2013-14,Free or Reduced Lunch,Suspended 1+,22.86000061,6.639999866,External,280
370-2013-14-Male-Suspended 11+-External,370,2013-14,Male,Suspended 11+,0,0.01,External,162
370-2013-14-Male-Suspended 1+-External,370,2013-14,Male,Suspended 1+,29.01000023,7.619999886,External,162
370-2013-14-Special Education-Suspended 1+-External,370,2013-14,Special Education,Suspended 1+,42,10.75,External,50
370-2013-14-Special Education-Suspended 11+-External,370,2013-14,Special Education,Suspended 11+,0,0,External,50
402-2013-14-All Students-Total Suspensions-External,402,2013-14,All Students,Total Suspensions,3,3199,External,430
402-2013-14-All Students-Expulsion Rate-External,402,2013-14,All Students,Expulsion Rate,0,0.45,External,430
402-2013-14-All Students-Suspended 11+-External,402,2013-14,All Students,Suspended 11+,0,0.730000019,External,430
402-2013-14-All Students-Expulsions-External,402,2013-14,All Students,Expulsions,0,78,External,430
402-2013-14-All Students-Suspended 1+-External,402,2013-14,All Students,Suspended 1+,0.699999988,18.28000069,External,430
402-2013-14-Black non-Hispanic-Suspended 1+-External,402,2013-14,Black non-Hispanic,Suspended 1+,0.810000002,21.26000023,External,372
402-2013-14-Black non-Hispanic-Suspended 11+-External,402,2013-14,Black non-Hispanic,Suspended 11+,0,0.800000012,External,372
402-2013-14-Female-Suspended 11+-External,402,2013-14,Female,Suspended 11+,0,0.550000012,External,323
402-2013-14-Female-Suspended 1+-External,402,2013-14,Female,Suspended 1+,0.310000002,15.10999966,External,323
402-2013-14-Free or Reduced Lunch-Suspended 11+-External,402,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.870000005,External,262
402-2013-14-Free or Reduced Lunch-Suspended 1+-External,402,2013-14,Free or Reduced Lunch,Suspended 1+,0.75999999,21.11000061,External,262
402-2013-14-Male-Suspended 1+-External,402,2013-14,Male,Suspended 1+,1.870000005,21.57999992,External,107
402-2013-14-Male-Suspended 11+-External,402,2013-14,Male,Suspended 11+,0,0.910000026,External,107
404-2013-14-All Students-Total Suspensions-External,404,2013-14,All Students,Total Suspensions,85,5964,External,349
404-2013-14-All Students-Expulsions-External,404,2013-14,All Students,Expulsions,0,52,External,349
404-2013-14-All Students-Suspended 11+-External,404,2013-14,All Students,Suspended 11+,0.860000014,0.239999995,External,349
404-2013-14-All Students-Expulsion Rate-External,404,2013-14,All Students,Expulsion Rate,0,0.09,External,349
404-2013-14-All Students-Suspended 1+-External,404,2013-14,All Students,Suspended 1+,12.60999966,9.890000343,External,349
404-2013-14-Black non-Hispanic-Suspended 11+-External,404,2013-14,Black non-Hispanic,Suspended 11+,0.889999986,0.319999993,External,338
404-2013-14-Black non-Hispanic-Suspended 1+-External,404,2013-14,Black non-Hispanic,Suspended 1+,13.02000046,12.90999985,External,338
404-2013-14-Female-Suspended 11+-External,404,2013-14,Female,Suspended 11+,0,0.170000002,External,170
404-2013-14-Female-Suspended 1+-External,404,2013-14,Female,Suspended 1+,10,7.170000076,External,170
404-2013-14-Free or Reduced Lunch-Suspended 1+-External,404,2013-14,Free or Reduced Lunch,Suspended 1+,12.60999966,11.68000031,External,349
404-2013-14-Free or Reduced Lunch-Suspended 11+-External,404,2013-14,Free or Reduced Lunch,Suspended 11+,0.860000014,0.289999992,External,349
404-2013-14-Male-Suspended 11+-External,404,2013-14,Male,Suspended 11+,1.679999948,0.300000012,External,179
404-2013-14-Male-Suspended 1+-External,404,2013-14,Male,Suspended 1+,15.07999992,12.60000038,External,179
404-2013-14-Special Education-Suspended 1+-External,404,2013-14,Special Education,Suspended 1+,14.55000019,18.20999908,External,55
404-2013-14-Special Education-Suspended 11+-External,404,2013-14,Special Education,Suspended 11+,0,0.439999998,External,55
405-2013-14-All Students-Expulsion Rate-External,405,2013-14,All Students,Expulsion Rate,0,0.31,External,1248
405-2013-14-All Students-Suspended 1+-External,405,2013-14,All Students,Suspended 1+,2.720000029,25.05999947,External,1248
405-2013-14-All Students-Total Suspensions-External,405,2013-14,All Students,Total Suspensions,62,3381,External,1248
405-2013-14-All Students-Suspended 11+-External,405,2013-14,All Students,Suspended 11+,0,1.019999981,External,1248
405-2013-14-All Students-Expulsions-External,405,2013-14,All Students,Expulsions,0,42,External,1248
405-2013-14-Asian-Suspended 1+-External,405,2013-14,Asian,Suspended 1+,0,1.919999957,External,69
405-2013-14-Asian-Suspended 11+-External,405,2013-14,Asian,Suspended 11+,0,0,External,69
405-2013-14-Black non-Hispanic-Suspended 1+-External,405,2013-14,Black non-Hispanic,Suspended 1+,4.880000114,30.44000053,External,389
405-2013-14-Black non-Hispanic-Suspended 11+-External,405,2013-14,Black non-Hispanic,Suspended 11+,0,1.320000052,External,389
405-2013-14-Female-Suspended 11+-External,405,2013-14,Female,Suspended 11+,0,0.730000019,External,630
405-2013-14-Female-Suspended 1+-External,405,2013-14,Female,Suspended 1+,1.75,20.26000023,External,630
405-2013-14-Free or Reduced Lunch-Suspended 1+-External,405,2013-14,Free or Reduced Lunch,Suspended 1+,4.670000076,29.22999954,External,257
405-2013-14-Free or Reduced Lunch-Suspended 11+-External,405,2013-14,Free or Reduced Lunch,Suspended 11+,0,1.279999971,External,257
405-2013-14-Male-Suspended 11+-External,405,2013-14,Male,Suspended 11+,0,1.309999943,External,618
405-2013-14-Male-Suspended 1+-External,405,2013-14,Male,Suspended 1+,3.720000029,29.79000092,External,618
405-2013-14-Multiracial-Suspended 11+-External,405,2013-14,Multiracial,Suspended 11+,0,0.519999981,External,78
405-2013-14-Multiracial-Suspended 1+-External,405,2013-14,Multiracial,Suspended 1+,5.130000114,9.949999809,External,78
405-2013-14-Special Education-Suspended 1+-External,405,2013-14,Special Education,Suspended 1+,8.869999886,33.99000168,External,124
405-2013-14-Special Education-Suspended 11+-External,405,2013-14,Special Education,Suspended 11+,0,1.370000005,External,124
405-2013-14-White non-Hispanic-Suspended 11+-External,405,2013-14,White non-Hispanic,Suspended 11+,0,0.109999999,External,537
405-2013-14-White non-Hispanic-Suspended 1+-External,405,2013-14,White non-Hispanic,Suspended 1+,0.189999998,2.119999886,External,537
407-2013-14-All Students-Expulsions-External,407,2013-14,All Students,Expulsions,0,42,External,292
407-2013-14-All Students-Suspended 1+-External,407,2013-14,All Students,Suspended 1+,27.73999977,25.05999947,External,292
407-2013-14-All Students-Total Suspensions-External,407,2013-14,All Students,Total Suspensions,196,3381,External,292
407-2013-14-All Students-Suspended 11+-External,407,2013-14,All Students,Suspended 11+,1.029999971,1.019999981,External,292
407-2013-14-All Students-Expulsion Rate-External,407,2013-14,All Students,Expulsion Rate,0,0.31,External,292
407-2013-14-Black non-Hispanic-Suspended 11+-External,407,2013-14,Black non-Hispanic,Suspended 11+,1.039999962,1.320000052,External,288
407-2013-14-Black non-Hispanic-Suspended 1+-External,407,2013-14,Black non-Hispanic,Suspended 1+,27.78000069,30.44000053,External,288
407-2013-14-Female-Suspended 1+-External,407,2013-14,Female,Suspended 1+,27.45999908,20.26000023,External,142
407-2013-14-Female-Suspended 11+-External,407,2013-14,Female,Suspended 11+,2.109999895,0.730000019,External,142
407-2013-14-Free or Reduced Lunch-Suspended 1+-External,407,2013-14,Free or Reduced Lunch,Suspended 1+,27.73999977,29.22999954,External,292
407-2013-14-Free or Reduced Lunch-Suspended 11+-External,407,2013-14,Free or Reduced Lunch,Suspended 11+,1.029999971,1.279999971,External,292
407-2013-14-Male-Suspended 11+-External,407,2013-14,Male,Suspended 11+,0,1.309999943,External,150
407-2013-14-Male-Suspended 1+-External,407,2013-14,Male,Suspended 1+,28,29.79000092,External,150
407-2013-14-Special Education-Suspended 1+-External,407,2013-14,Special Education,Suspended 1+,25.37000084,33.99000168,External,67
407-2013-14-Special Education-Suspended 11+-External,407,2013-14,Special Education,Suspended 11+,0,1.370000005,External,67
409-2013-14-All Students-Suspended 11+-External,409,2013-14,All Students,Suspended 11+,0,0.239999995,External,284
409-2013-14-All Students-Total Suspensions-External,409,2013-14,All Students,Total Suspensions,30,5964,External,284
409-2013-14-All Students-Suspended 1+-External,409,2013-14,All Students,Suspended 1+,7.039999962,9.890000343,External,284
409-2013-14-All Students-Expulsion Rate-External,409,2013-14,All Students,Expulsion Rate,0,0.09,External,284
409-2013-14-All Students-Expulsions-External,409,2013-14,All Students,Expulsions,0,52,External,284
409-2013-14-Asian-Suspended 1+-External,409,2013-14,Asian,Suspended 1+,0,1.679999948,External,18
409-2013-14-Asian-Suspended 11+-External,409,2013-14,Asian,Suspended 11+,0,0,External,18
409-2013-14-Black non-Hispanic-Suspended 11+-External,409,2013-14,Black non-Hispanic,Suspended 11+,0,0.319999993,External,168
409-2013-14-Black non-Hispanic-Suspended 1+-External,409,2013-14,Black non-Hispanic,Suspended 1+,11.31000042,12.90999985,External,168
409-2013-14-Female-Suspended 11+-External,409,2013-14,Female,Suspended 11+,0,0.170000002,External,139
409-2013-14-Female-Suspended 1+-External,409,2013-14,Female,Suspended 1+,5.039999962,7.170000076,External,139
409-2013-14-Free or Reduced Lunch-Suspended 11+-External,409,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.289999992,External,135
409-2013-14-Free or Reduced Lunch-Suspended 1+-External,409,2013-14,Free or Reduced Lunch,Suspended 1+,9.630000114,11.68000031,External,135
409-2013-14-Male-Suspended 11+-External,409,2013-14,Male,Suspended 11+,0,0.300000012,External,145
409-2013-14-Male-Suspended 1+-External,409,2013-14,Male,Suspended 1+,8.970000267,12.60000038,External,145
409-2013-14-Multiracial-Suspended 1+-External,409,2013-14,Multiracial,Suspended 1+,9.090000153,3.529999971,External,11
409-2013-14-Multiracial-Suspended 11+-External,409,2013-14,Multiracial,Suspended 11+,0,0.109999999,External,11
409-2013-14-Special Education-Suspended 1+-External,409,2013-14,Special Education,Suspended 1+,15.63000011,18.20999908,External,32
409-2013-14-Special Education-Suspended 11+-External,409,2013-14,Special Education,Suspended 11+,0,0.439999998,External,32
409-2013-14-White non-Hispanic-Suspended 1+-External,409,2013-14,White non-Hispanic,Suspended 1+,0,0.800000012,External,46
409-2013-14-White non-Hispanic-Suspended 11+-External,409,2013-14,White non-Hispanic,Suspended 11+,0,0.02,External,46
413-2013-14-All Students-Suspended 11+-External,413,2013-14,All Students,Suspended 11+,5.880000114,1.019999981,External,561
413-2013-14-All Students-Suspended 1+-External,413,2013-14,All Students,Suspended 1+,48.13000107,25.05999947,External,561
413-2013-14-All Students-Expulsion Rate-External,413,2013-14,All Students,Expulsion Rate,0.18,0.31,External,561
413-2013-14-All Students-Expulsions-External,413,2013-14,All Students,Expulsions,1,42,External,561
413-2013-14-All Students-Total Suspensions-External,413,2013-14,All Students,Total Suspensions,775,3381,External,561
413-2013-14-Black non-Hispanic-Suspended 1+-External,413,2013-14,Black non-Hispanic,Suspended 1+,48.45999908,30.44000053,External,551
413-2013-14-Black non-Hispanic-Suspended 11+-External,413,2013-14,Black non-Hispanic,Suspended 11+,5.989999771,1.320000052,External,551
413-2013-14-Female-Suspended 1+-External,413,2013-14,Female,Suspended 1+,44.65999985,20.26000023,External,253
413-2013-14-Female-Suspended 11+-External,413,2013-14,Female,Suspended 11+,4.349999905,0.730000019,External,253
413-2013-14-Free or Reduced Lunch-Suspended 11+-External,413,2013-14,Free or Reduced Lunch,Suspended 11+,5.889999866,1.279999971,External,560
413-2013-14-Free or Reduced Lunch-Suspended 1+-External,413,2013-14,Free or Reduced Lunch,Suspended 1+,48.20999908,29.22999954,External,560
413-2013-14-Male-Suspended 11+-External,413,2013-14,Male,Suspended 11+,7.139999866,1.309999943,External,308
413-2013-14-Male-Suspended 1+-External,413,2013-14,Male,Suspended 1+,50.97000122,29.79000092,External,308
413-2013-14-Special Education-Suspended 1+-External,413,2013-14,Special Education,Suspended 1+,41.88999939,33.99000168,External,148
413-2013-14-Special Education-Suspended 11+-External,413,2013-14,Special Education,Suspended 11+,2.700000048,1.370000005,External,148
416-2013-14-All Students-Total Suspensions-External,416,2013-14,All Students,Total Suspensions,423,3381,External,271
416-2013-14-All Students-Suspended 11+-External,416,2013-14,All Students,Suspended 11+,7.75,1.019999981,External,271
416-2013-14-All Students-Expulsion Rate-External,416,2013-14,All Students,Expulsion Rate,0,0.31,External,271
416-2013-14-All Students-Expulsions-External,416,2013-14,All Students,Expulsions,0,42,External,271
416-2013-14-All Students-Suspended 1+-External,416,2013-14,All Students,Suspended 1+,60.52000046,25.05999947,External,271
416-2013-14-Black non-Hispanic-Suspended 11+-External,416,2013-14,Black non-Hispanic,Suspended 11+,7.460000038,1.320000052,External,268
416-2013-14-Black non-Hispanic-Suspended 1+-External,416,2013-14,Black non-Hispanic,Suspended 1+,60.45000076,30.44000053,External,268
416-2013-14-Female-Suspended 1+-External,416,2013-14,Female,Suspended 1+,58.86999893,20.26000023,External,141
416-2013-14-Female-Suspended 11+-External,416,2013-14,Female,Suspended 11+,4.960000038,0.730000019,External,141
416-2013-14-Free or Reduced Lunch-Suspended 1+-External,416,2013-14,Free or Reduced Lunch,Suspended 1+,60.52000046,29.22999954,External,271
416-2013-14-Free or Reduced Lunch-Suspended 11+-External,416,2013-14,Free or Reduced Lunch,Suspended 11+,7.75,1.279999971,External,271
416-2013-14-Male-Suspended 1+-External,416,2013-14,Male,Suspended 1+,62.31000137,29.79000092,External,130
416-2013-14-Male-Suspended 11+-External,416,2013-14,Male,Suspended 11+,10.77000046,1.309999943,External,130
416-2013-14-Special Education-Suspended 1+-External,416,2013-14,Special Education,Suspended 1+,77.77999878,33.99000168,External,63
416-2013-14-Special Education-Suspended 11+-External,416,2013-14,Special Education,Suspended 11+,11.10999966,1.370000005,External,63
417-2013-14-All Students-Expulsions-External,417,2013-14,All Students,Expulsions,0,42,External,368
417-2013-14-All Students-Total Suspensions-External,417,2013-14,All Students,Total Suspensions,505,3381,External,368
417-2013-14-All Students-Suspended 11+-External,417,2013-14,All Students,Suspended 11+,4.889999866,1.019999981,External,368
417-2013-14-All Students-Suspended 1+-External,417,2013-14,All Students,Suspended 1+,57.88000107,25.05999947,External,368
417-2013-14-All Students-Expulsion Rate-External,417,2013-14,All Students,Expulsion Rate,0,0.31,External,368
417-2013-14-Black non-Hispanic-Suspended 11+-External,417,2013-14,Black non-Hispanic,Suspended 11+,4.960000038,1.320000052,External,363
417-2013-14-Black non-Hispanic-Suspended 1+-External,417,2013-14,Black non-Hispanic,Suspended 1+,58.13000107,30.44000053,External,363
417-2013-14-Female-Suspended 1+-External,417,2013-14,Female,Suspended 1+,48.27999878,20.26000023,External,174
417-2013-14-Female-Suspended 11+-External,417,2013-14,Female,Suspended 11+,2.869999886,0.730000019,External,174
417-2013-14-Free or Reduced Lunch-Suspended 1+-External,417,2013-14,Free or Reduced Lunch,Suspended 1+,57.88000107,29.22999954,External,368
417-2013-14-Free or Reduced Lunch-Suspended 11+-External,417,2013-14,Free or Reduced Lunch,Suspended 11+,4.889999866,1.279999971,External,368
417-2013-14-Male-Suspended 1+-External,417,2013-14,Male,Suspended 1+,66.48999786,29.79000092,External,194
417-2013-14-Male-Suspended 11+-External,417,2013-14,Male,Suspended 11+,6.699999809,1.309999943,External,194
417-2013-14-Special Education-Suspended 1+-External,417,2013-14,Special Education,Suspended 1+,56.63000107,33.99000168,External,83
417-2013-14-Special Education-Suspended 11+-External,417,2013-14,Special Education,Suspended 11+,6.019999981,1.370000005,External,83
421-2013-14-All Students-Total Suspensions-External,421,2013-14,All Students,Total Suspensions,713,3381,External,513
421-2013-14-All Students-Suspended 1+-External,421,2013-14,All Students,Suspended 1+,49.90000153,25.05999947,External,513
421-2013-14-All Students-Suspended 11+-External,421,2013-14,All Students,Suspended 11+,4.679999828,1.019999981,External,513
421-2013-14-All Students-Expulsion Rate-External,421,2013-14,All Students,Expulsion Rate,0,0.31,External,513
421-2013-14-All Students-Expulsions-External,421,2013-14,All Students,Expulsions,0,42,External,513
421-2013-14-Black non-Hispanic-Suspended 1+-External,421,2013-14,Black non-Hispanic,Suspended 1+,50.5,30.44000053,External,499
421-2013-14-Black non-Hispanic-Suspended 11+-External,421,2013-14,Black non-Hispanic,Suspended 11+,4.809999943,1.320000052,External,499
421-2013-14-Female-Suspended 11+-External,421,2013-14,Female,Suspended 11+,4.53000021,0.730000019,External,243
421-2013-14-Female-Suspended 1+-External,421,2013-14,Female,Suspended 1+,44.43999863,20.26000023,External,243
421-2013-14-Free or Reduced Lunch-Suspended 11+-External,421,2013-14,Free or Reduced Lunch,Suspended 11+,4.679999828,1.279999971,External,513
421-2013-14-Free or Reduced Lunch-Suspended 1+-External,421,2013-14,Free or Reduced Lunch,Suspended 1+,49.90000153,29.22999954,External,513
421-2013-14-Male-Suspended 11+-External,421,2013-14,Male,Suspended 11+,4.809999943,1.309999943,External,270
421-2013-14-Male-Suspended 1+-External,421,2013-14,Male,Suspended 1+,54.81000137,29.79000092,External,270
421-2013-14-Special Education-Suspended 1+-External,421,2013-14,Special Education,Suspended 1+,57.84000015,33.99000168,External,102
421-2013-14-Special Education-Suspended 11+-External,421,2013-14,Special Education,Suspended 11+,4.900000095,1.370000005,External,102
427-2013-14-All Students-Suspended 11+-External,427,2013-14,All Students,Suspended 11+,1.360000014,1.019999981,External,295
427-2013-14-All Students-Suspended 1+-External,427,2013-14,All Students,Suspended 1+,20.34000015,25.05999947,External,295
427-2013-14-All Students-Total Suspensions-External,427,2013-14,All Students,Total Suspensions,128,3381,External,295
427-2013-14-All Students-Expulsions-External,427,2013-14,All Students,Expulsions,0,42,External,295
427-2013-14-All Students-Expulsion Rate-External,427,2013-14,All Students,Expulsion Rate,0,0.31,External,295
427-2013-14-Black non-Hispanic-Suspended 1+-External,427,2013-14,Black non-Hispanic,Suspended 1+,20.54999924,30.44000053,External,292
427-2013-14-Black non-Hispanic-Suspended 11+-External,427,2013-14,Black non-Hispanic,Suspended 11+,1.370000005,1.320000052,External,292
427-2013-14-Female-Suspended 11+-External,427,2013-14,Female,Suspended 11+,1.330000043,0.730000019,External,150
427-2013-14-Female-Suspended 1+-External,427,2013-14,Female,Suspended 1+,15.32999992,20.26000023,External,150
427-2013-14-Free or Reduced Lunch-Suspended 11+-External,427,2013-14,Free or Reduced Lunch,Suspended 11+,1.360000014,1.279999971,External,295
427-2013-14-Free or Reduced Lunch-Suspended 1+-External,427,2013-14,Free or Reduced Lunch,Suspended 1+,20.34000015,29.22999954,External,295
427-2013-14-Male-Suspended 1+-External,427,2013-14,Male,Suspended 1+,25.52000046,29.79000092,External,145
427-2013-14-Male-Suspended 11+-External,427,2013-14,Male,Suspended 11+,1.379999995,1.309999943,External,145
427-2013-14-Special Education-Suspended 11+-External,427,2013-14,Special Education,Suspended 11+,0,1.370000005,External,52
427-2013-14-Special Education-Suspended 1+-External,427,2013-14,Special Education,Suspended 1+,26.92000008,33.99000168,External,52
428-2013-14-All Students-Expulsion Rate-External,428,2013-14,All Students,Expulsion Rate,0,0.31,External,417
428-2013-14-All Students-Expulsions-External,428,2013-14,All Students,Expulsions,0,42,External,417
428-2013-14-All Students-Suspended 11+-External,428,2013-14,All Students,Suspended 11+,0.239999995,1.019999981,External,417
428-2013-14-All Students-Total Suspensions-External,428,2013-14,All Students,Total Suspensions,80,3381,External,417
428-2013-14-All Students-Suspended 1+-External,428,2013-14,All Students,Suspended 1+,14.63000011,25.05999947,External,417
428-2013-14-Black non-Hispanic-Suspended 11+-External,428,2013-14,Black non-Hispanic,Suspended 11+,0.270000011,1.320000052,External,365
428-2013-14-Black non-Hispanic-Suspended 1+-External,428,2013-14,Black non-Hispanic,Suspended 1+,16.70999908,30.44000053,External,365
428-2013-14-Female-Suspended 1+-External,428,2013-14,Female,Suspended 1+,12.26000023,20.26000023,External,212
428-2013-14-Female-Suspended 11+-External,428,2013-14,Female,Suspended 11+,0,0.730000019,External,212
428-2013-14-Free or Reduced Lunch-Suspended 1+-External,428,2013-14,Free or Reduced Lunch,Suspended 1+,20.17000008,29.22999954,External,238
428-2013-14-Free or Reduced Lunch-Suspended 11+-External,428,2013-14,Free or Reduced Lunch,Suspended 11+,0.419999987,1.279999971,External,238
428-2013-14-Male-Suspended 11+-External,428,2013-14,Male,Suspended 11+,0.49000001,1.309999943,External,205
428-2013-14-Male-Suspended 1+-External,428,2013-14,Male,Suspended 1+,17.06999969,29.79000092,External,205
428-2013-14-Special Education-Suspended 1+-External,428,2013-14,Special Education,Suspended 1+,10.19999981,33.99000168,External,49
428-2013-14-Special Education-Suspended 11+-External,428,2013-14,Special Education,Suspended 11+,0,1.370000005,External,49
428-2013-14-White non-Hispanic-Suspended 1+-External,428,2013-14,White non-Hispanic,Suspended 1+,0,2.119999886,External,41
428-2013-14-White non-Hispanic-Suspended 11+-External,428,2013-14,White non-Hispanic,Suspended 11+,0,0.109999999,External,41
433-2013-14-All Students-Suspended 1+-External,433,2013-14,All Students,Suspended 1+,37.11999893,25.05999947,External,299
433-2013-14-All Students-Expulsion Rate-External,433,2013-14,All Students,Expulsion Rate,0,0.31,External,299
433-2013-14-All Students-Total Suspensions-External,433,2013-14,All Students,Total Suspensions,247,3381,External,299
433-2013-14-All Students-Expulsions-External,433,2013-14,All Students,Expulsions,0,42,External,299
433-2013-14-All Students-Suspended 11+-External,433,2013-14,All Students,Suspended 11+,2.00999999,1.019999981,External,299
433-2013-14-Asian-Suspended 11+-External,433,2013-14,Asian,Suspended 11+,0,0,External,13
433-2013-14-Asian-Suspended 1+-External,433,2013-14,Asian,Suspended 1+,0,1.919999957,External,13
433-2013-14-Black non-Hispanic-Suspended 11+-External,433,2013-14,Black non-Hispanic,Suspended 11+,2.230000019,1.320000052,External,269
433-2013-14-Black non-Hispanic-Suspended 1+-External,433,2013-14,Black non-Hispanic,Suspended 1+,40.88999939,30.44000053,External,269
433-2013-14-Female-Suspended 1+-External,433,2013-14,Female,Suspended 1+,29.48999977,20.26000023,External,156
433-2013-14-Female-Suspended 11+-External,433,2013-14,Female,Suspended 11+,1.279999971,0.730000019,External,156
433-2013-14-Free or Reduced Lunch-Suspended 11+-External,433,2013-14,Free or Reduced Lunch,Suspended 11+,2.00999999,1.279999971,External,299
433-2013-14-Free or Reduced Lunch-Suspended 1+-External,433,2013-14,Free or Reduced Lunch,Suspended 1+,37.11999893,29.22999954,External,299
433-2013-14-Male-Suspended 11+-External,433,2013-14,Male,Suspended 11+,2.799999952,1.309999943,External,143
433-2013-14-Male-Suspended 1+-External,433,2013-14,Male,Suspended 1+,45.45000076,29.79000092,External,143
433-2013-14-Special Education-Suspended 1+-External,433,2013-14,Special Education,Suspended 1+,44.43999863,33.99000168,External,63
433-2013-14-Special Education-Suspended 11+-External,433,2013-14,Special Education,Suspended 11+,0,1.370000005,External,63
435-2013-14-All Students-Expulsions-External,435,2013-14,All Students,Expulsions,0,42,External,193
435-2013-14-All Students-Suspended 11+-External,435,2013-14,All Students,Suspended 11+,1.549999952,1.019999981,External,193
435-2013-14-All Students-Total Suspensions-External,435,2013-14,All Students,Total Suspensions,182,3381,External,193
435-2013-14-All Students-Suspended 1+-External,435,2013-14,All Students,Suspended 1+,41.97000122,25.05999947,External,193
435-2013-14-All Students-Expulsion Rate-External,435,2013-14,All Students,Expulsion Rate,0,0.31,External,193
435-2013-14-Black non-Hispanic-Suspended 11+-External,435,2013-14,Black non-Hispanic,Suspended 11+,1.620000005,1.320000052,External,185
435-2013-14-Black non-Hispanic-Suspended 1+-External,435,2013-14,Black non-Hispanic,Suspended 1+,42.70000076,30.44000053,External,185
435-2013-14-Female-Suspended 11+-External,435,2013-14,Female,Suspended 11+,0.949999988,0.730000019,External,105
435-2013-14-Female-Suspended 1+-External,435,2013-14,Female,Suspended 1+,34.29000092,20.26000023,External,105
