Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
466-2013-14-Female-Suspended 1+-External,466,2013-14,Female,Suspended 1+,0,12,External,349
466-2013-14-Free or Reduced Lunch-Suspended 1+-External,466,2013-14,Free or Reduced Lunch,Suspended 1+,1,17,External,118
466-2013-14-Free or Reduced Lunch-Suspended 11+-External,466,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,118
466-2013-14-Male-Suspended 1+-External,466,2013-14,Male,Suspended 1+,2,18,External,236
466-2013-14-Male-Suspended 11+-External,466,2013-14,Male,Suspended 11+,0,1,External,236
466-2013-14-Multiracial-Suspended 11+-External,466,2013-14,Multiracial,Suspended 11+,0,0,External,39
466-2013-14-Multiracial-Suspended 1+-External,466,2013-14,Multiracial,Suspended 1+,3,6,External,39
466-2013-14-White non-Hispanic-Suspended 11+-External,466,2013-14,White non-Hispanic,Suspended 11+,0,0,External,209
466-2013-14-White non-Hispanic-Suspended 1+-External,466,2013-14,White non-Hispanic,Suspended 1+,0,2,External,209
467-2013-14-All Students-Suspended 11+-External,467,2013-14,All Students,Suspended 11+,1,1,External,628
467-2013-14-All Students-Suspended 1+-External,467,2013-14,All Students,Suspended 1+,12,15,External,628
467-2013-14-Black non-Hispanic-Suspended 11+-External,467,2013-14,Black non-Hispanic,Suspended 11+,1,1,External,612
467-2013-14-Black non-Hispanic-Suspended 1+-External,467,2013-14,Black non-Hispanic,Suspended 1+,13,19,External,612
467-2013-14-Female-Suspended 1+-External,467,2013-14,Female,Suspended 1+,11,12,External,303
467-2013-14-Female-Suspended 11+-External,467,2013-14,Female,Suspended 11+,0,0,External,303
467-2013-14-Free or Reduced Lunch-Suspended 11+-External,467,2013-14,Free or Reduced Lunch,Suspended 11+,1,1,External,627
467-2013-14-Free or Reduced Lunch-Suspended 1+-External,467,2013-14,Free or Reduced Lunch,Suspended 1+,12,17,External,627
467-2013-14-Male-Suspended 11+-External,467,2013-14,Male,Suspended 11+,2,1,External,325
467-2013-14-Male-Suspended 1+-External,467,2013-14,Male,Suspended 1+,14,18,External,325
467-2013-14-Special Education-Suspended 11+-External,467,2013-14,Special Education,Suspended 11+,1,1,External,148
467-2013-14-Special Education-Suspended 1+-External,467,2013-14,Special Education,Suspended 1+,16,28,External,148
471-2013-14-All Students-Suspended 1+-External,471,2013-14,All Students,Suspended 1+,0,15,External,541
471-2013-14-All Students-Suspended 11+-External,471,2013-14,All Students,Suspended 11+,0,1,External,541
471-2013-14-Asian-Suspended 11+-External,471,2013-14,Asian,Suspended 11+,0,0,External,15
471-2013-14-Asian-Suspended 1+-External,471,2013-14,Asian,Suspended 1+,0,2,External,15
471-2013-14-Black non-Hispanic-Suspended 11+-External,471,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,411
471-2013-14-Black non-Hispanic-Suspended 1+-External,471,2013-14,Black non-Hispanic,Suspended 1+,0,19,External,411
471-2013-14-Female-Suspended 11+-External,471,2013-14,Female,Suspended 11+,0,0,External,370
471-2013-14-Female-Suspended 1+-External,471,2013-14,Female,Suspended 1+,0,12,External,370
471-2013-14-Free or Reduced Lunch-Suspended 1+-External,471,2013-14,Free or Reduced Lunch,Suspended 1+,0,17,External,218
471-2013-14-Free or Reduced Lunch-Suspended 11+-External,471,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,218
471-2013-14-Male-Suspended 11+-External,471,2013-14,Male,Suspended 11+,0,1,External,171
471-2013-14-Male-Suspended 1+-External,471,2013-14,Male,Suspended 1+,0,18,External,171
471-2013-14-Multiracial-Suspended 11+-External,471,2013-14,Multiracial,Suspended 11+,0,0,External,11
471-2013-14-Multiracial-Suspended 1+-External,471,2013-14,Multiracial,Suspended 1+,0,6,External,11
471-2013-14-Special Education-Suspended 11+-External,471,2013-14,Special Education,Suspended 11+,0,1,External,27
471-2013-14-Special Education-Suspended 1+-External,471,2013-14,Special Education,Suspended 1+,0,28,External,27
471-2013-14-White non-Hispanic-Suspended 1+-External,471,2013-14,White non-Hispanic,Suspended 1+,0,2,External,51
471-2013-14-White non-Hispanic-Suspended 11+-External,471,2013-14,White non-Hispanic,Suspended 11+,0,0,External,51
474-2013-14-All Students-Suspended 1+-External,474,2013-14,All Students,Suspended 1+,38,19,External,280
474-2013-14-All Students-Suspended 11+-External,474,2013-14,All Students,Suspended 11+,1,1,External,280
474-2013-14-Black non-Hispanic-Suspended 1+-External,474,2013-14,Black non-Hispanic,Suspended 1+,38,22,External,271
474-2013-14-Black non-Hispanic-Suspended 11+-External,474,2013-14,Black non-Hispanic,Suspended 11+,1,1,External,271
474-2013-14-Female-Suspended 11+-External,474,2013-14,Female,Suspended 11+,1,1,External,141
474-2013-14-Female-Suspended 1+-External,474,2013-14,Female,Suspended 1+,35,15,External,141
474-2013-14-Free or Reduced Lunch-Suspended 1+-External,474,2013-14,Free or Reduced Lunch,Suspended 1+,38,22,External,274
474-2013-14-Free or Reduced Lunch-Suspended 11+-External,474,2013-14,Free or Reduced Lunch,Suspended 11+,1,1,External,274
474-2013-14-Male-Suspended 11+-External,474,2013-14,Male,Suspended 11+,1,1,External,139
474-2013-14-Male-Suspended 1+-External,474,2013-14,Male,Suspended 1+,40,22,External,139
474-2013-14-Special Education-Suspended 1+-External,474,2013-14,Special Education,Suspended 1+,55,31,External,40
474-2013-14-Special Education-Suspended 11+-External,474,2013-14,Special Education,Suspended 11+,3,1,External,40
478-2013-14-All Students-Suspended 1+-External,478,2013-14,All Students,Suspended 1+,11,19,External,319
478-2013-14-All Students-Suspended 11+-External,478,2013-14,All Students,Suspended 11+,2,1,External,319
478-2013-14-Black non-Hispanic-Suspended 11+-External,478,2013-14,Black non-Hispanic,Suspended 11+,2,1,External,301
478-2013-14-Black non-Hispanic-Suspended 1+-External,478,2013-14,Black non-Hispanic,Suspended 1+,11,22,External,301
478-2013-14-Female-Suspended 11+-External,478,2013-14,Female,Suspended 11+,0,1,External,121
478-2013-14-Female-Suspended 1+-External,478,2013-14,Female,Suspended 1+,7,15,External,121
478-2013-14-Free or Reduced Lunch-Suspended 11+-External,478,2013-14,Free or Reduced Lunch,Suspended 11+,1,1,External,225
478-2013-14-Free or Reduced Lunch-Suspended 1+-External,478,2013-14,Free or Reduced Lunch,Suspended 1+,13,22,External,225
478-2013-14-Male-Suspended 1+-External,478,2013-14,Male,Suspended 1+,13,22,External,198
478-2013-14-Male-Suspended 11+-External,478,2013-14,Male,Suspended 11+,3,1,External,198
478-2013-14-Special Education-Suspended 1+-External,478,2013-14,Special Education,Suspended 1+,15,31,External,41
478-2013-14-Special Education-Suspended 11+-External,478,2013-14,Special Education,Suspended 11+,5,1,External,41
861-2013-14-All Students-Suspended 1+-External,861,2013-14,All Students,Suspended 1+,0,18,External,89
861-2013-14-All Students-Suspended 11+-External,861,2013-14,All Students,Suspended 11+,0,1,External,89
861-2013-14-Black non-Hispanic-Suspended 11+-External,861,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,88
861-2013-14-Black non-Hispanic-Suspended 1+-External,861,2013-14,Black non-Hispanic,Suspended 1+,0,22,External,88
861-2013-14-Female-Suspended 11+-External,861,2013-14,Female,Suspended 11+,0,1,External,15
861-2013-14-Female-Suspended 1+-External,861,2013-14,Female,Suspended 1+,0,14,External,15
861-2013-14-Free or Reduced Lunch-Suspended 1+-External,861,2013-14,Free or Reduced Lunch,Suspended 1+,0,21,External,54
861-2013-14-Free or Reduced Lunch-Suspended 11+-External,861,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,54
861-2013-14-Male-Suspended 1+-External,861,2013-14,Male,Suspended 1+,0,22,External,74
861-2013-14-Male-Suspended 11+-External,861,2013-14,Male,Suspended 11+,0,1,External,74
861-2013-14-Special Education-Suspended 11+-External,861,2013-14,Special Education,Suspended 11+,0,1,External,21
861-2013-14-Special Education-Suspended 1+-External,861,2013-14,Special Education,Suspended 1+,0,31,External,21
884-2013-14-All Students-Suspended 11+-External,884,2013-14,All Students,Suspended 11+,1,1,External,364
884-2013-14-All Students-Suspended 1+-External,884,2013-14,All Students,Suspended 1+,15,19,External,364
884-2013-14-Black non-Hispanic-Suspended 11+-External,884,2013-14,Black non-Hispanic,Suspended 11+,1,1,External,349
884-2013-14-Black non-Hispanic-Suspended 1+-External,884,2013-14,Black non-Hispanic,Suspended 1+,16,22,External,349
884-2013-14-Female-Suspended 11+-External,884,2013-14,Female,Suspended 11+,1,1,External,193
884-2013-14-Female-Suspended 1+-External,884,2013-14,Female,Suspended 1+,10,15,External,193
884-2013-14-Free or Reduced Lunch-Suspended 1+-External,884,2013-14,Free or Reduced Lunch,Suspended 1+,15,22,External,361
884-2013-14-Free or Reduced Lunch-Suspended 11+-External,884,2013-14,Free or Reduced Lunch,Suspended 11+,1,1,External,361
884-2013-14-Male-Suspended 1+-External,884,2013-14,Male,Suspended 1+,20,22,External,171
884-2013-14-Male-Suspended 11+-External,884,2013-14,Male,Suspended 11+,1,1,External,171
884-2013-14-Special Education-Suspended 1+-External,884,2013-14,Special Education,Suspended 1+,23,31,External,30
884-2013-14-Special Education-Suspended 11+-External,884,2013-14,Special Education,Suspended 11+,0,1,External,30
943-2013-14-All Students-Suspended 1+-External,943,2013-14,All Students,Suspended 1+,0,3,External,205
943-2013-14-All Students-Suspended 11+-External,943,2013-14,All Students,Suspended 11+,0,0,External,205
943-2013-14-Black non-Hispanic-Suspended 1+-External,943,2013-14,Black non-Hispanic,Suspended 1+,0,5,External,38
943-2013-14-Black non-Hispanic-Suspended 11+-External,943,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,38
943-2013-14-Female-Suspended 11+-External,943,2013-14,Female,Suspended 11+,0,0,External,104
943-2013-14-Female-Suspended 1+-External,943,2013-14,Female,Suspended 1+,0,2,External,104
943-2013-14-Free or Reduced Lunch-Suspended 1+-External,943,2013-14,Free or Reduced Lunch,Suspended 1+,0,4,External,25
943-2013-14-Free or Reduced Lunch-Suspended 11+-External,943,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,25
943-2013-14-Male-Suspended 11+-External,943,2013-14,Male,Suspended 11+,0,0,External,101
943-2013-14-Male-Suspended 1+-External,943,2013-14,Male,Suspended 1+,1,5,External,101
943-2013-14-Multiracial-Suspended 1+-External,943,2013-14,Multiracial,Suspended 1+,0,1,External,13
943-2013-14-Multiracial-Suspended 11+-External,943,2013-14,Multiracial,Suspended 11+,0,0,External,13
943-2013-14-Special Education-Suspended 11+-External,943,2013-14,Special Education,Suspended 11+,0,0,External,25
943-2013-14-Special Education-Suspended 1+-External,943,2013-14,Special Education,Suspended 1+,0,6,External,25
943-2013-14-White non-Hispanic-Suspended 11+-External,943,2013-14,White non-Hispanic,Suspended 11+,0,0,External,137
943-2013-14-White non-Hispanic-Suspended 1+-External,943,2013-14,White non-Hispanic,Suspended 1+,1,0,External,137
950-2013-14-All Students-Suspended 11+-External,950,2013-14,All Students,Suspended 11+,0,1,External,26
950-2013-14-All Students-Suspended 1+-External,950,2013-14,All Students,Suspended 1+,0,19,External,26
950-2013-14-Black non-Hispanic-Suspended 1+-External,950,2013-14,Black non-Hispanic,Suspended 1+,0,22,External,26
950-2013-14-Black non-Hispanic-Suspended 11+-External,950,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,26
950-2013-14-Free or Reduced Lunch-Suspended 11+-External,950,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,12
950-2013-14-Free or Reduced Lunch-Suspended 1+-External,950,2013-14,Free or Reduced Lunch,Suspended 1+,0,22,External,12
950-2013-14-Male-Suspended 1+-External,950,2013-14,Male,Suspended 1+,0,22,External,26
950-2013-14-Male-Suspended 11+-External,950,2013-14,Male,Suspended 11+,0,1,External,26
950-2013-14-Special Education-Suspended 1+-External,950,2013-14,Special Education,Suspended 1+,0,31,External,11
950-2013-14-Special Education-Suspended 11+-External,950,2013-14,Special Education,Suspended 11+,0,1,External,11
1047-2013-14-All Students-Suspended 11+-External,1047,2013-14,All Students,Suspended 11+,0,0,External,250
1047-2013-14-All Students-Suspended 1+-External,1047,2013-14,All Students,Suspended 1+,2,11,External,250
1047-2013-14-Black non-Hispanic-Suspended 11+-External,1047,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,194
1047-2013-14-Black non-Hispanic-Suspended 1+-External,1047,2013-14,Black non-Hispanic,Suspended 1+,3,15,External,194
1047-2013-14-Female-Suspended 11+-External,1047,2013-14,Female,Suspended 11+,0,0,External,91
1047-2013-14-Female-Suspended 1+-External,1047,2013-14,Female,Suspended 1+,1,9,External,91
1047-2013-14-Free or Reduced Lunch-Suspended 11+-External,1047,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,189
1047-2013-14-Free or Reduced Lunch-Suspended 1+-External,1047,2013-14,Free or Reduced Lunch,Suspended 1+,2,13,External,189
1047-2013-14-Hispanic / Latino-Suspended 11+-External,1047,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,33
1047-2013-14-Hispanic / Latino-Suspended 1+-External,1047,2013-14,Hispanic / Latino,Suspended 1+,0,8,External,33
1047-2013-14-Male-Suspended 11+-External,1047,2013-14,Male,Suspended 11+,0,0,External,159
1047-2013-14-Male-Suspended 1+-External,1047,2013-14,Male,Suspended 1+,3,14,External,159
1047-2013-14-Special Education-Suspended 11+-External,1047,2013-14,Special Education,Suspended 11+,0,1,External,250
1047-2013-14-Special Education-Suspended 1+-External,1047,2013-14,Special Education,Suspended 1+,2,21,External,250
1047-2013-14-White non-Hispanic-Suspended 11+-External,1047,2013-14,White non-Hispanic,Suspended 11+,0,0,External,16
1047-2013-14-White non-Hispanic-Suspended 1+-External,1047,2013-14,White non-Hispanic,Suspended 1+,0,1,External,16
1100-2013-14-All Students-Suspended 11+-External,1100,2013-14,All Students,Suspended 11+,0,1,External,381
1100-2013-14-All Students-Suspended 1+-External,1100,2013-14,All Students,Suspended 1+,21,20,External,381
1100-2013-14-Black non-Hispanic-Suspended 1+-External,1100,2013-14,Black non-Hispanic,Suspended 1+,21,25,External,379
1100-2013-14-Black non-Hispanic-Suspended 11+-External,1100,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,379
1100-2013-14-Female-Suspended 1+-External,1100,2013-14,Female,Suspended 1+,18,15,External,196
1100-2013-14-Female-Suspended 11+-External,1100,2013-14,Female,Suspended 11+,0,1,External,196
1100-2013-14-Free or Reduced Lunch-Suspended 1+-External,1100,2013-14,Free or Reduced Lunch,Suspended 1+,23,23,External,308
1100-2013-14-Free or Reduced Lunch-Suspended 11+-External,1100,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,308
1100-2013-14-Male-Suspended 1+-External,1100,2013-14,Male,Suspended 1+,25,24,External,183
1100-2013-14-Male-Suspended 11+-External,1100,2013-14,Male,Suspended 11+,0,1,External,183
1100-2013-14-Special Education-Suspended 11+-External,1100,2013-14,Special Education,Suspended 11+,0,1,External,65
1100-2013-14-Special Education-Suspended 1+-External,1100,2013-14,Special Education,Suspended 1+,40,29,External,65
1103-2013-14-All Students-Suspended 11+-External,1103,2013-14,All Students,Suspended 11+,0,0,External,251
1103-2013-14-All Students-Suspended 1+-External,1103,2013-14,All Students,Suspended 1+,8,11,External,251
1103-2013-14-Black non-Hispanic-Suspended 11+-External,1103,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,104
1103-2013-14-Black non-Hispanic-Suspended 1+-External,1103,2013-14,Black non-Hispanic,Suspended 1+,10,14,External,104
1103-2013-14-Female-Suspended 11+-External,1103,2013-14,Female,Suspended 11+,0,0,External,126
1103-2013-14-Female-Suspended 1+-External,1103,2013-14,Female,Suspended 1+,2,8,External,126
1103-2013-14-Free or Reduced Lunch-Suspended 11+-External,1103,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,251
1103-2013-14-Free or Reduced Lunch-Suspended 1+-External,1103,2013-14,Free or Reduced Lunch,Suspended 1+,7,13,External,251
1103-2013-14-Hispanic / Latino-Suspended 1+-External,1103,2013-14,Hispanic / Latino,Suspended 1+,6,11,External,145
1103-2013-14-Hispanic / Latino-Suspended 11+-External,1103,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,145
1103-2013-14-Limited English Proficiency-Suspended 1+-External,1103,2013-14,Limited English Proficiency,Suspended 1+,6,5,External,77
1103-2013-14-Limited English Proficiency-Suspended 11+-External,1103,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,77
1103-2013-14-Male-Suspended 11+-External,1103,2013-14,Male,Suspended 11+,0,0,External,125
1103-2013-14-Male-Suspended 1+-External,1103,2013-14,Male,Suspended 1+,13,14,External,125
1103-2013-14-Special Education-Suspended 1+-External,1103,2013-14,Special Education,Suspended 1+,9,19,External,23
1103-2013-14-Special Education-Suspended 11+-External,1103,2013-14,Special Education,Suspended 11+,0,0,External,23
1104-2013-14-All Students-Suspended 1+-External,1104,2013-14,All Students,Suspended 1+,23,11,External,237
1104-2013-14-All Students-Suspended 11+-External,1104,2013-14,All Students,Suspended 11+,0,0,External,237
1104-2013-14-Black non-Hispanic-Suspended 1+-External,1104,2013-14,Black non-Hispanic,Suspended 1+,23,14,External,235
1104-2013-14-Black non-Hispanic-Suspended 11+-External,1104,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,235
1104-2013-14-Female-Suspended 1+-External,1104,2013-14,Female,Suspended 1+,16,8,External,106
1104-2013-14-Female-Suspended 11+-External,1104,2013-14,Female,Suspended 11+,0,0,External,106
1104-2013-14-Free or Reduced Lunch-Suspended 11+-External,1104,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,237
1104-2013-14-Free or Reduced Lunch-Suspended 1+-External,1104,2013-14,Free or Reduced Lunch,Suspended 1+,22,13,External,237
1104-2013-14-Male-Suspended 1+-External,1104,2013-14,Male,Suspended 1+,28,14,External,131
1104-2013-14-Male-Suspended 11+-External,1104,2013-14,Male,Suspended 11+,0,0,External,131
1104-2013-14-Special Education-Suspended 1+-External,1104,2013-14,Special Education,Suspended 1+,32,19,External,25
1104-2013-14-Special Education-Suspended 11+-External,1104,2013-14,Special Education,Suspended 11+,0,0,External,25
1105-2013-14-All Students-Suspended 1+-External,1105,2013-14,All Students,Suspended 1+,9,11,External,227
1105-2013-14-All Students-Suspended 11+-External,1105,2013-14,All Students,Suspended 11+,0,0,External,227
1105-2013-14-Black non-Hispanic-Suspended 1+-External,1105,2013-14,Black non-Hispanic,Suspended 1+,9,14,External,226
1105-2013-14-Black non-Hispanic-Suspended 11+-External,1105,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,226
1105-2013-14-Female-Suspended 1+-External,1105,2013-14,Female,Suspended 1+,9,8,External,117
1105-2013-14-Female-Suspended 11+-External,1105,2013-14,Female,Suspended 11+,0,0,External,117
1105-2013-14-Free or Reduced Lunch-Suspended 1+-External,1105,2013-14,Free or Reduced Lunch,Suspended 1+,9,13,External,227
1105-2013-14-Free or Reduced Lunch-Suspended 11+-External,1105,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,227
1105-2013-14-Male-Suspended 11+-External,1105,2013-14,Male,Suspended 11+,0,0,External,110
1105-2013-14-Male-Suspended 1+-External,1105,2013-14,Male,Suspended 1+,10,14,External,110
1105-2013-14-Special Education-Suspended 11+-External,1105,2013-14,Special Education,Suspended 11+,0,0,External,20
1105-2013-14-Special Education-Suspended 1+-External,1105,2013-14,Special Education,Suspended 1+,5,19,External,20
1106-2013-14-All Students-Suspended 11+-External,1106,2013-14,All Students,Suspended 11+,0,0,External,237
1106-2013-14-All Students-Suspended 1+-External,1106,2013-14,All Students,Suspended 1+,8,11,External,237
1106-2013-14-Black non-Hispanic-Suspended 1+-External,1106,2013-14,Black non-Hispanic,Suspended 1+,13,14,External,101
1106-2013-14-Black non-Hispanic-Suspended 11+-External,1106,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,101
1106-2013-14-Female-Suspended 1+-External,1106,2013-14,Female,Suspended 1+,2,8,External,130
1106-2013-14-Female-Suspended 11+-External,1106,2013-14,Female,Suspended 11+,0,0,External,130
1106-2013-14-Free or Reduced Lunch-Suspended 11+-External,1106,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,236
1106-2013-14-Free or Reduced Lunch-Suspended 1+-External,1106,2013-14,Free or Reduced Lunch,Suspended 1+,8,13,External,236
1106-2013-14-Hispanic / Latino-Suspended 11+-External,1106,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,127
1106-2013-14-Hispanic / Latino-Suspended 1+-External,1106,2013-14,Hispanic / Latino,Suspended 1+,4,11,External,127
1106-2013-14-Limited English Proficiency-Suspended 1+-External,1106,2013-14,Limited English Proficiency,Suspended 1+,2,5,External,62
1106-2013-14-Limited English Proficiency-Suspended 11+-External,1106,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,62
1106-2013-14-Male-Suspended 1+-External,1106,2013-14,Male,Suspended 1+,14,14,External,106
1106-2013-14-Male-Suspended 11+-External,1106,2013-14,Male,Suspended 11+,0,0,External,106
1106-2013-14-Special Education-Suspended 1+-External,1106,2013-14,Special Education,Suspended 1+,15,19,External,26
1106-2013-14-Special Education-Suspended 11+-External,1106,2013-14,Special Education,Suspended 11+,0,0,External,26
1107-2013-14-All Students-Suspended 1+-External,1107,2013-14,All Students,Suspended 1+,18,11,External,239
1107-2013-14-All Students-Suspended 11+-External,1107,2013-14,All Students,Suspended 11+,0,0,External,239
1107-2013-14-Black non-Hispanic-Suspended 11+-External,1107,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,163
1107-2013-14-Black non-Hispanic-Suspended 1+-External,1107,2013-14,Black non-Hispanic,Suspended 1+,25,14,External,163
1107-2013-14-Female-Suspended 1+-External,1107,2013-14,Female,Suspended 1+,8,8,External,119
1107-2013-14-Female-Suspended 11+-External,1107,2013-14,Female,Suspended 11+,0,0,External,119
1107-2013-14-Free or Reduced Lunch-Suspended 11+-External,1107,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,239
1107-2013-14-Free or Reduced Lunch-Suspended 1+-External,1107,2013-14,Free or Reduced Lunch,Suspended 1+,18,13,External,239
1107-2013-14-Hispanic / Latino-Suspended 1+-External,1107,2013-14,Hispanic / Latino,Suspended 1+,3,11,External,70
1107-2013-14-Hispanic / Latino-Suspended 11+-External,1107,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,70
1107-2013-14-Limited English Proficiency-Suspended 11+-External,1107,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,39
1107-2013-14-Limited English Proficiency-Suspended 1+-External,1107,2013-14,Limited English Proficiency,Suspended 1+,10,5,External,39
1107-2013-14-Male-Suspended 1+-External,1107,2013-14,Male,Suspended 1+,28,14,External,120
1107-2013-14-Male-Suspended 11+-External,1107,2013-14,Male,Suspended 11+,0,0,External,120
1107-2013-14-Special Education-Suspended 11+-External,1107,2013-14,Special Education,Suspended 11+,0,0,External,28
1107-2013-14-Special Education-Suspended 1+-External,1107,2013-14,Special Education,Suspended 1+,32,19,External,28
1108-2013-14-All Students-Suspended 11+-External,1108,2013-14,All Students,Suspended 11+,0,0,External,226
1108-2013-14-All Students-Suspended 1+-External,1108,2013-14,All Students,Suspended 1+,22,11,External,226
1108-2013-14-Black non-Hispanic-Suspended 11+-External,1108,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,222
1108-2013-14-Black non-Hispanic-Suspended 1+-External,1108,2013-14,Black non-Hispanic,Suspended 1+,22,14,External,222
1108-2013-14-Female-Suspended 1+-External,1108,2013-14,Female,Suspended 1+,13,8,External,110
1108-2013-14-Female-Suspended 11+-External,1108,2013-14,Female,Suspended 11+,0,0,External,110
1108-2013-14-Free or Reduced Lunch-Suspended 11+-External,1108,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,226
1108-2013-14-Free or Reduced Lunch-Suspended 1+-External,1108,2013-14,Free or Reduced Lunch,Suspended 1+,22,13,External,226
1108-2013-14-Male-Suspended 11+-External,1108,2013-14,Male,Suspended 11+,0,0,External,116
1108-2013-14-Male-Suspended 1+-External,1108,2013-14,Male,Suspended 1+,30,14,External,116
1108-2013-14-Special Education-Suspended 11+-External,1108,2013-14,Special Education,Suspended 11+,0,0,External,24
1108-2013-14-Special Education-Suspended 1+-External,1108,2013-14,Special Education,Suspended 1+,54,19,External,24
1109-2013-14-All Students-Suspended 11+-External,1109,2013-14,All Students,Suspended 11+,0,0,External,309
1109-2013-14-All Students-Suspended 1+-External,1109,2013-14,All Students,Suspended 1+,7,6,External,309
1109-2013-14-Black non-Hispanic-Suspended 11+-External,1109,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,299
1109-2013-14-Black non-Hispanic-Suspended 1+-External,1109,2013-14,Black non-Hispanic,Suspended 1+,7,8,External,299
1109-2013-14-Female-Suspended 1+-External,1109,2013-14,Female,Suspended 1+,4,3,External,147
1109-2013-14-Female-Suspended 11+-External,1109,2013-14,Female,Suspended 11+,0,0,External,147
1109-2013-14-Free or Reduced Lunch-Suspended 1+-External,1109,2013-14,Free or Reduced Lunch,Suspended 1+,7,7,External,307
1109-2013-14-Free or Reduced Lunch-Suspended 11+-External,1109,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,307
1109-2013-14-Male-Suspended 1+-External,1109,2013-14,Male,Suspended 1+,10,8,External,161
1109-2013-14-Male-Suspended 11+-External,1109,2013-14,Male,Suspended 11+,0,0,External,161
1109-2013-14-Special Education-Suspended 11+-External,1109,2013-14,Special Education,Suspended 11+,0,0,External,27
1109-2013-14-Special Education-Suspended 1+-External,1109,2013-14,Special Education,Suspended 1+,11,11,External,27
1110-2013-14-All Students-Suspended 1+-External,1110,2013-14,All Students,Suspended 1+,21,4,External,429
1110-2013-14-All Students-Suspended 11+-External,1110,2013-14,All Students,Suspended 11+,0,0,External,429
1110-2013-14-Black non-Hispanic-Suspended 11+-External,1110,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,405
1110-2013-14-Black non-Hispanic-Suspended 1+-External,1110,2013-14,Black non-Hispanic,Suspended 1+,21,6,External,405
1110-2013-14-Female-Suspended 1+-External,1110,2013-14,Female,Suspended 1+,12,2,External,228
1110-2013-14-Female-Suspended 11+-External,1110,2013-14,Female,Suspended 11+,0,0,External,228
1110-2013-14-Free or Reduced Lunch-Suspended 1+-External,1110,2013-14,Free or Reduced Lunch,Suspended 1+,21,5,External,429
1110-2013-14-Free or Reduced Lunch-Suspended 11+-External,1110,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,429
1110-2013-14-Male-Suspended 1+-External,1110,2013-14,Male,Suspended 1+,31,6,External,201
1110-2013-14-Male-Suspended 11+-External,1110,2013-14,Male,Suspended 11+,0,0,External,201
1110-2013-14-Multiracial-Suspended 1+-External,1110,2013-14,Multiracial,Suspended 1+,25,1,External,16
1110-2013-14-Multiracial-Suspended 11+-External,1110,2013-14,Multiracial,Suspended 11+,0,0,External,16
1110-2013-14-Special Education-Suspended 11+-External,1110,2013-14,Special Education,Suspended 11+,0,0,External,20
1110-2013-14-Special Education-Suspended 1+-External,1110,2013-14,Special Education,Suspended 1+,35,7,External,20
1113-2013-14-All Students-Suspended 11+-External,1113,2013-14,All Students,Suspended 11+,0,0,External,617
1113-2013-14-All Students-Suspended 1+-External,1113,2013-14,All Students,Suspended 1+,11,6,External,617
1113-2013-14-Black non-Hispanic-Suspended 1+-External,1113,2013-14,Black non-Hispanic,Suspended 1+,11,8,External,613
1113-2013-14-Black non-Hispanic-Suspended 11+-External,1113,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,613
1113-2013-14-Female-Suspended 1+-External,1113,2013-14,Female,Suspended 1+,11,3,External,616
1113-2013-14-Female-Suspended 11+-External,1113,2013-14,Female,Suspended 11+,0,0,External,616
