Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
1121-2013-14-All Students-Suspended 11+-External,1121,2014,All Students,Suspended 11+,0,0,External,409
1121-2013-14-All Students-Expulsion Rate-External,1121,2014,All Students,Expulsion Rate,0.24,0.04,External,409
1121-2013-14-All Students-Expulsions-External,1121,2014,All Students,Expulsions,1,9,External,409
1121-2013-14-All Students-Suspended 1+-External,1121,2014,All Students,Suspended 1+,8,7,External,409
1121-2013-14-Black non-Hispanic-Suspended 1+-External,1121,2014,Black non-Hispanic,Suspended 1+,8,10,External,402
1121-2013-14-Black non-Hispanic-Suspended 11+-External,1121,2014,Black non-Hispanic,Suspended 11+,0,0,External,402
1121-2013-14-Female-Suspended 11+-External,1121,2014,Female,Suspended 11+,1,0,External,183
1121-2013-14-Female-Suspended 1+-External,1121,2014,Female,Suspended 1+,4,4,External,183
1121-2013-14-Free or Reduced Lunch-Suspended 11+-External,1121,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,354
1121-2013-14-Free or Reduced Lunch-Suspended 1+-External,1121,2014,Free or Reduced Lunch,Suspended 1+,9,9,External,354
1121-2013-14-Male-Suspended 11+-External,1121,2014,Male,Suspended 11+,0,0,External,226
1121-2013-14-Male-Suspended 1+-External,1121,2014,Male,Suspended 1+,12,10,External,226
1121-2013-14-Special Education-Suspended 1+-External,1121,2014,Special Education,Suspended 1+,14,14,External,56
1121-2013-14-Special Education-Suspended 11+-External,1121,2014,Special Education,Suspended 11+,0,0,External,56
1122-2013-14-All Students-Expulsions-External,1122,2014,All Students,Expulsions,0,0,External,306
1122-2013-14-All Students-Suspended 11+-External,1122,2014,All Students,Suspended 11+,0,0,External,306
1122-2013-14-All Students-Expulsion Rate-External,1122,2014,All Students,Expulsion Rate,0,0,External,306
1122-2013-14-All Students-Suspended 1+-External,1122,2014,All Students,Suspended 1+,4,2,External,306
1122-2013-14-Black non-Hispanic-Suspended 1+-External,1122,2014,Black non-Hispanic,Suspended 1+,4,2,External,300
1122-2013-14-Black non-Hispanic-Suspended 11+-External,1122,2014,Black non-Hispanic,Suspended 11+,0,0,External,300
1122-2013-14-Female-Suspended 11+-External,1122,2014,Female,Suspended 11+,0,0,External,146
1122-2013-14-Female-Suspended 1+-External,1122,2014,Female,Suspended 1+,2,1,External,146
1122-2013-14-Free or Reduced Lunch-Suspended 1+-External,1122,2014,Free or Reduced Lunch,Suspended 1+,4,2,External,267
1122-2013-14-Free or Reduced Lunch-Suspended 11+-External,1122,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,267
1122-2013-14-Male-Suspended 11+-External,1122,2014,Male,Suspended 11+,0,0,External,159
1122-2013-14-Male-Suspended 1+-External,1122,2014,Male,Suspended 1+,6,3,External,159
1122-2013-14-Special Education-Suspended 11+-External,1122,2014,Special Education,Suspended 11+,0,0,External,23
1122-2013-14-Special Education-Suspended 1+-External,1122,2014,Special Education,Suspended 1+,4,2,External,23
1123-2013-14-All Students-Suspended 1+-External,1123,2014,All Students,Suspended 1+,27,18,External,424
1123-2013-14-All Students-Expulsions-External,1123,2014,All Students,Expulsions,6,78,External,424
1123-2013-14-All Students-Expulsion Rate-External,1123,2014,All Students,Expulsion Rate,1.42,0.45,External,424
1123-2013-14-All Students-Suspended 11+-External,1123,2014,All Students,Suspended 11+,1,1,External,424
1123-2013-14-Black non-Hispanic-Suspended 11+-External,1123,2014,Black non-Hispanic,Suspended 11+,1,1,External,422
1123-2013-14-Black non-Hispanic-Suspended 1+-External,1123,2014,Black non-Hispanic,Suspended 1+,27,21,External,422
1123-2013-14-Female-Suspended 1+-External,1123,2014,Female,Suspended 1+,21,15,External,259
1123-2013-14-Female-Suspended 11+-External,1123,2014,Female,Suspended 11+,2,1,External,259
1123-2013-14-Free or Reduced Lunch-Suspended 11+-External,1123,2014,Free or Reduced Lunch,Suspended 11+,2,1,External,296
1123-2013-14-Free or Reduced Lunch-Suspended 1+-External,1123,2014,Free or Reduced Lunch,Suspended 1+,27,21,External,296
1123-2013-14-Male-Suspended 11+-External,1123,2014,Male,Suspended 11+,0,1,External,165
1123-2013-14-Male-Suspended 1+-External,1123,2014,Male,Suspended 1+,35,22,External,165
1123-2013-14-Special Education-Suspended 11+-External,1123,2014,Special Education,Suspended 11+,3,1,External,76
1123-2013-14-Special Education-Suspended 1+-External,1123,2014,Special Education,Suspended 1+,37,30,External,76
1124-2013-14-All Students-Suspended 11+-External,1124,2014,All Students,Suspended 11+,0,1,External,406
1124-2013-14-All Students-Expulsion Rate-External,1124,2014,All Students,Expulsion Rate,0.25,0.42,External,406
1124-2013-14-All Students-Suspended 1+-External,1124,2014,All Students,Suspended 1+,9,23,External,406
1124-2013-14-All Students-Expulsions-External,1124,2014,All Students,Expulsions,1,117,External,406
1124-2013-14-Black non-Hispanic-Suspended 1+-External,1124,2014,Black non-Hispanic,Suspended 1+,9,27,External,401
1124-2013-14-Black non-Hispanic-Suspended 11+-External,1124,2014,Black non-Hispanic,Suspended 11+,0,1,External,401
1124-2013-14-Female-Suspended 11+-External,1124,2014,Female,Suspended 11+,0,1,External,207
1124-2013-14-Female-Suspended 1+-External,1124,2014,Female,Suspended 1+,10,19,External,207
1124-2013-14-Free or Reduced Lunch-Suspended 1+-External,1124,2014,Free or Reduced Lunch,Suspended 1+,9,26,External,406
1124-2013-14-Free or Reduced Lunch-Suspended 11+-External,1124,2014,Free or Reduced Lunch,Suspended 11+,0,1,External,406
1124-2013-14-Male-Suspended 1+-External,1124,2014,Male,Suspended 1+,8,27,External,199
1124-2013-14-Male-Suspended 11+-External,1124,2014,Male,Suspended 11+,0,1,External,199
1124-2013-14-Special Education-Suspended 1+-External,1124,2014,Special Education,Suspended 1+,17,33,External,75
1124-2013-14-Special Education-Suspended 11+-External,1124,2014,Special Education,Suspended 11+,0,1,External,75
1125-2013-14-All Students-Expulsions-External,1125,2014,All Students,Expulsions,0,3,External,143
1125-2013-14-All Students-Suspended 11+-External,1125,2014,All Students,Suspended 11+,0,0,External,143
1125-2013-14-All Students-Suspended 1+-External,1125,2014,All Students,Suspended 1+,6,3,External,143
1125-2013-14-All Students-Expulsion Rate-External,1125,2014,All Students,Expulsion Rate,0,0.01,External,143
1125-2013-14-Black non-Hispanic-Suspended 1+-External,1125,2014,Black non-Hispanic,Suspended 1+,6,5,External,137
1125-2013-14-Black non-Hispanic-Suspended 11+-External,1125,2014,Black non-Hispanic,Suspended 11+,0,0,External,137
1125-2013-14-Female-Suspended 1+-External,1125,2014,Female,Suspended 1+,3,2,External,64
1125-2013-14-Female-Suspended 11+-External,1125,2014,Female,Suspended 11+,0,0,External,64
1125-2013-14-Free or Reduced Lunch-Suspended 11+-External,1125,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,99
1125-2013-14-Free or Reduced Lunch-Suspended 1+-External,1125,2014,Free or Reduced Lunch,Suspended 1+,6,4,External,99
1125-2013-14-Male-Suspended 1+-External,1125,2014,Male,Suspended 1+,8,5,External,79
1125-2013-14-Male-Suspended 11+-External,1125,2014,Male,Suspended 11+,0,0,External,79
1129-2013-14-All Students-Suspended 1+-External,1129,2014,All Students,Suspended 1+,1,2,External,304
1129-2013-14-All Students-Expulsions-External,1129,2014,All Students,Expulsions,0,0,External,304
1129-2013-14-All Students-Suspended 11+-External,1129,2014,All Students,Suspended 11+,0,0,External,304
1129-2013-14-All Students-Expulsion Rate-External,1129,2014,All Students,Expulsion Rate,0,0,External,304
1129-2013-14-Black non-Hispanic-Suspended 1+-External,1129,2014,Black non-Hispanic,Suspended 1+,1,2,External,286
1129-2013-14-Black non-Hispanic-Suspended 11+-External,1129,2014,Black non-Hispanic,Suspended 11+,0,0,External,286
1129-2013-14-Female-Suspended 11+-External,1129,2014,Female,Suspended 11+,0,0,External,156
1129-2013-14-Female-Suspended 1+-External,1129,2014,Female,Suspended 1+,0,1,External,156
1129-2013-14-Free or Reduced Lunch-Suspended 1+-External,1129,2014,Free or Reduced Lunch,Suspended 1+,1,2,External,228
1129-2013-14-Free or Reduced Lunch-Suspended 11+-External,1129,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,228
1129-2013-14-Male-Suspended 1+-External,1129,2014,Male,Suspended 1+,3,3,External,148
1129-2013-14-Male-Suspended 11+-External,1129,2014,Male,Suspended 11+,0,0,External,148
1129-2013-14-Special Education-Suspended 11+-External,1129,2014,Special Education,Suspended 11+,0,0,External,19
1129-2013-14-Special Education-Suspended 1+-External,1129,2014,Special Education,Suspended 1+,0,2,External,19
1137-2013-14-All Students-Suspended 1+-External,1137,2014,All Students,Suspended 1+,4,1,External,172
1137-2013-14-All Students-Expulsions-External,1137,2014,All Students,Expulsions,0,0,External,172
1137-2013-14-All Students-Expulsion Rate-External,1137,2014,All Students,Expulsion Rate,0,0,External,172
1137-2013-14-All Students-Suspended 11+-External,1137,2014,All Students,Suspended 11+,0,0,External,172
1137-2013-14-Black non-Hispanic-Suspended 1+-External,1137,2014,Black non-Hispanic,Suspended 1+,4,2,External,160
1137-2013-14-Black non-Hispanic-Suspended 11+-External,1137,2014,Black non-Hispanic,Suspended 11+,0,0,External,160
1137-2013-14-Female-Suspended 11+-External,1137,2014,Female,Suspended 11+,0,0,External,88
1137-2013-14-Female-Suspended 1+-External,1137,2014,Female,Suspended 1+,5,1,External,88
1137-2013-14-Free or Reduced Lunch-Suspended 1+-External,1137,2014,Free or Reduced Lunch,Suspended 1+,4,1,External,170
1137-2013-14-Free or Reduced Lunch-Suspended 11+-External,1137,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,170
1137-2013-14-Male-Suspended 1+-External,1137,2014,Male,Suspended 1+,4,2,External,84
1137-2013-14-Male-Suspended 11+-External,1137,2014,Male,Suspended 11+,0,0,External,84
1138-2013-14-All Students-Suspended 11+-External,1138,2014,All Students,Suspended 11+,1,1,External,334
1138-2013-14-All Students-Expulsions-External,1138,2014,All Students,Expulsions,6,75,External,334
1138-2013-14-All Students-Expulsion Rate-External,1138,2014,All Students,Expulsion Rate,1.8,0.53,External,334
1138-2013-14-All Students-Suspended 1+-External,1138,2014,All Students,Suspended 1+,17,20,External,334
1138-2013-14-Black non-Hispanic-Suspended 1+-External,1138,2014,Black non-Hispanic,Suspended 1+,21,24,External,202
1138-2013-14-Black non-Hispanic-Suspended 11+-External,1138,2014,Black non-Hispanic,Suspended 11+,0,1,External,202
1138-2013-14-Female-Suspended 1+-External,1138,2014,Female,Suspended 1+,17,17,External,157
1138-2013-14-Female-Suspended 11+-External,1138,2014,Female,Suspended 11+,1,1,External,157
1138-2013-14-Free or Reduced Lunch-Suspended 1+-External,1138,2014,Free or Reduced Lunch,Suspended 1+,15,23,External,194
1138-2013-14-Free or Reduced Lunch-Suspended 11+-External,1138,2014,Free or Reduced Lunch,Suspended 11+,1,1,External,194
1138-2013-14-Hispanic / Latino-Suspended 1+-External,1138,2014,Hispanic / Latino,Suspended 1+,12,28,External,120
1138-2013-14-Hispanic / Latino-Suspended 11+-External,1138,2014,Hispanic / Latino,Suspended 11+,2,2,External,120
1138-2013-14-Limited English Proficiency-Suspended 1+-External,1138,2014,Limited English Proficiency,Suspended 1+,19,12,External,48
1138-2013-14-Limited English Proficiency-Suspended 11+-External,1138,2014,Limited English Proficiency,Suspended 11+,4,1,External,48
1138-2013-14-Male-Suspended 11+-External,1138,2014,Male,Suspended 11+,1,1,External,177
1138-2013-14-Male-Suspended 1+-External,1138,2014,Male,Suspended 1+,18,24,External,177
1138-2013-14-Special Education-Suspended 1+-External,1138,2014,Special Education,Suspended 1+,23,32,External,69
1138-2013-14-Special Education-Suspended 11+-External,1138,2014,Special Education,Suspended 11+,0,2,External,69
1206-2013-14-All Students-Expulsions-External,1206,2014,All Students,Expulsions,0,9,External,383
1206-2013-14-All Students-Suspended 11+-External,1206,2014,All Students,Suspended 11+,0,0,External,383
1206-2013-14-All Students-Suspended 1+-External,1206,2014,All Students,Suspended 1+,2,5,External,383
1206-2013-14-All Students-Expulsion Rate-External,1206,2014,All Students,Expulsion Rate,0,0.02,External,383
1206-2013-14-Black non-Hispanic-Suspended 11+-External,1206,2014,Black non-Hispanic,Suspended 11+,0,0,External,157
1206-2013-14-Black non-Hispanic-Suspended 1+-External,1206,2014,Black non-Hispanic,Suspended 1+,3,7,External,157
1206-2013-14-Female-Suspended 11+-External,1206,2014,Female,Suspended 11+,0,0,External,197
1206-2013-14-Female-Suspended 1+-External,1206,2014,Female,Suspended 1+,0,3,External,197
1206-2013-14-Free or Reduced Lunch-Suspended 1+-External,1206,2014,Free or Reduced Lunch,Suspended 1+,3,6,External,234
1206-2013-14-Free or Reduced Lunch-Suspended 11+-External,1206,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,234
1206-2013-14-Hispanic / Latino-Suspended 11+-External,1206,2014,Hispanic / Latino,Suspended 11+,0,0,External,140
1206-2013-14-Hispanic / Latino-Suspended 1+-External,1206,2014,Hispanic / Latino,Suspended 1+,2,4,External,140
1206-2013-14-Limited English Proficiency-Suspended 1+-External,1206,2014,Limited English Proficiency,Suspended 1+,2,2,External,102
1206-2013-14-Limited English Proficiency-Suspended 11+-External,1206,2014,Limited English Proficiency,Suspended 11+,0,0,External,102
1206-2013-14-Male-Suspended 11+-External,1206,2014,Male,Suspended 11+,0,0,External,186
1206-2013-14-Male-Suspended 1+-External,1206,2014,Male,Suspended 1+,4,7,External,186
1206-2013-14-Multiracial-Suspended 1+-External,1206,2014,Multiracial,Suspended 1+,0,1,External,24
1206-2013-14-Multiracial-Suspended 11+-External,1206,2014,Multiracial,Suspended 11+,0,0,External,24
1206-2013-14-Special Education-Suspended 11+-External,1206,2014,Special Education,Suspended 11+,0,0,External,44
1206-2013-14-Special Education-Suspended 1+-External,1206,2014,Special Education,Suspended 1+,7,10,External,44
1206-2013-14-White non-Hispanic-Suspended 1+-External,1206,2014,White non-Hispanic,Suspended 1+,0,0,External,59
1206-2013-14-White non-Hispanic-Suspended 11+-External,1206,2014,White non-Hispanic,Suspended 11+,0,0,External,59
1207-2013-14-All Students-Suspended 11+-External,1207,2014,All Students,Suspended 11+,0,1,External,337
1207-2013-14-All Students-Suspended 1+-External,1207,2014,All Students,Suspended 1+,17,18,External,337
1207-2013-14-All Students-Expulsion Rate-External,1207,2014,All Students,Expulsion Rate,1.48,0.45,External,337
1207-2013-14-All Students-Expulsions-External,1207,2014,All Students,Expulsions,5,78,External,337
1207-2013-14-Asian-Suspended 11+-External,1207,2014,Asian,Suspended 11+,0,0,External,10
1207-2013-14-Asian-Suspended 1+-External,1207,2014,Asian,Suspended 1+,0,2,External,10
1207-2013-14-Black non-Hispanic-Suspended 11+-External,1207,2014,Black non-Hispanic,Suspended 11+,0,1,External,127
1207-2013-14-Black non-Hispanic-Suspended 1+-External,1207,2014,Black non-Hispanic,Suspended 1+,23,21,External,127
1207-2013-14-Female-Suspended 1+-External,1207,2014,Female,Suspended 1+,14,15,External,192
1207-2013-14-Female-Suspended 11+-External,1207,2014,Female,Suspended 11+,0,1,External,192
1207-2013-14-Free or Reduced Lunch-Suspended 1+-External,1207,2014,Free or Reduced Lunch,Suspended 1+,16,21,External,265
1207-2013-14-Free or Reduced Lunch-Suspended 11+-External,1207,2014,Free or Reduced Lunch,Suspended 11+,0,1,External,265
1207-2013-14-Hispanic / Latino-Suspended 1+-External,1207,2014,Hispanic / Latino,Suspended 1+,13,24,External,190
1207-2013-14-Hispanic / Latino-Suspended 11+-External,1207,2014,Hispanic / Latino,Suspended 11+,0,2,External,190
1207-2013-14-Limited English Proficiency-Suspended 11+-External,1207,2014,Limited English Proficiency,Suspended 11+,0,1,External,47
1207-2013-14-Limited English Proficiency-Suspended 1+-External,1207,2014,Limited English Proficiency,Suspended 1+,17,10,External,47
1207-2013-14-Male-Suspended 11+-External,1207,2014,Male,Suspended 11+,0,1,External,145
1207-2013-14-Male-Suspended 1+-External,1207,2014,Male,Suspended 1+,20,22,External,145
1207-2013-14-Special Education-Suspended 11+-External,1207,2014,Special Education,Suspended 11+,0,1,External,64
1207-2013-14-Special Education-Suspended 1+-External,1207,2014,Special Education,Suspended 1+,23,30,External,64
3064-2013-14-All Students-Expulsion Rate-External,3064,2014,All Students,Expulsion Rate,0,0.02,External,268
3064-2013-14-All Students-Suspended 1+-External,3064,2014,All Students,Suspended 1+,3,6,External,268
3064-2013-14-All Students-Expulsions-External,3064,2014,All Students,Expulsions,0,10,External,268
3064-2013-14-All Students-Suspended 11+-External,3064,2014,All Students,Suspended 11+,0,0,External,268
3064-2013-14-Black non-Hispanic-Suspended 11+-External,3064,2014,Black non-Hispanic,Suspended 11+,0,0,External,110
3064-2013-14-Black non-Hispanic-Suspended 1+-External,3064,2014,Black non-Hispanic,Suspended 1+,5,7,External,110
3064-2013-14-Female-Suspended 1+-External,3064,2014,Female,Suspended 1+,3,3,External,127
3064-2013-14-Female-Suspended 11+-External,3064,2014,Female,Suspended 11+,0,0,External,127
3064-2013-14-Free or Reduced Lunch-Suspended 1+-External,3064,2014,Free or Reduced Lunch,Suspended 1+,7,7,External,55
3064-2013-14-Free or Reduced Lunch-Suspended 11+-External,3064,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,55
3064-2013-14-Hispanic / Latino-Suspended 11+-External,3064,2014,Hispanic / Latino,Suspended 11+,0,0,External,13
3064-2013-14-Hispanic / Latino-Suspended 1+-External,3064,2014,Hispanic / Latino,Suspended 1+,0,4,External,13
3064-2013-14-Male-Suspended 11+-External,3064,2014,Male,Suspended 11+,0,0,External,139
3064-2013-14-Male-Suspended 1+-External,3064,2014,Male,Suspended 1+,4,8,External,139
3064-2013-14-Multiracial-Suspended 11+-External,3064,2014,Multiracial,Suspended 11+,0,0,External,21
3064-2013-14-Multiracial-Suspended 1+-External,3064,2014,Multiracial,Suspended 1+,0,2,External,21
3064-2013-14-Special Education-Suspended 1+-External,3064,2014,Special Education,Suspended 1+,7,11,External,27
3064-2013-14-Special Education-Suspended 11+-External,3064,2014,Special Education,Suspended 11+,0,0,External,27
3064-2013-14-White non-Hispanic-Suspended 11+-External,3064,2014,White non-Hispanic,Suspended 11+,0,0,External,109
3064-2013-14-White non-Hispanic-Suspended 1+-External,3064,2014,White non-Hispanic,Suspended 1+,3,1,External,109
3065-2013-14-All Students-Expulsion Rate-External,3065,2014,All Students,Expulsion Rate,0,0.01,External,274
3065-2013-14-All Students-Suspended 11+-External,3065,2014,All Students,Suspended 11+,0,0,External,274
3065-2013-14-All Students-Suspended 1+-External,3065,2014,All Students,Suspended 1+,1,3,External,274
3065-2013-14-All Students-Expulsions-External,3065,2014,All Students,Expulsions,0,3,External,274
3065-2013-14-Black non-Hispanic-Suspended 1+-External,3065,2014,Black non-Hispanic,Suspended 1+,2,5,External,55
3065-2013-14-Black non-Hispanic-Suspended 11+-External,3065,2014,Black non-Hispanic,Suspended 11+,0,0,External,55
3065-2013-14-Female-Suspended 1+-External,3065,2014,Female,Suspended 1+,1,2,External,133
3065-2013-14-Female-Suspended 11+-External,3065,2014,Female,Suspended 11+,0,0,External,133
3065-2013-14-Free or Reduced Lunch-Suspended 11+-External,3065,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,97
3065-2013-14-Free or Reduced Lunch-Suspended 1+-External,3065,2014,Free or Reduced Lunch,Suspended 1+,1,4,External,97
3065-2013-14-Hispanic / Latino-Suspended 1+-External,3065,2014,Hispanic / Latino,Suspended 1+,0,2,External,123
3065-2013-14-Hispanic / Latino-Suspended 11+-External,3065,2014,Hispanic / Latino,Suspended 11+,0,0,External,123
3065-2013-14-Limited English Proficiency-Suspended 1+-External,3065,2014,Limited English Proficiency,Suspended 1+,0,1,External,76
3065-2013-14-Limited English Proficiency-Suspended 11+-External,3065,2014,Limited English Proficiency,Suspended 11+,0,0,External,76
3065-2013-14-Male-Suspended 11+-External,3065,2014,Male,Suspended 11+,0,0,External,141
3065-2013-14-Male-Suspended 1+-External,3065,2014,Male,Suspended 1+,1,5,External,141
3065-2013-14-Multiracial-Suspended 1+-External,3065,2014,Multiracial,Suspended 1+,9,1,External,11
3065-2013-14-Multiracial-Suspended 11+-External,3065,2014,Multiracial,Suspended 11+,0,0,External,11
3065-2013-14-Special Education-Suspended 11+-External,3065,2014,Special Education,Suspended 11+,0,0,External,18
3065-2013-14-Special Education-Suspended 1+-External,3065,2014,Special Education,Suspended 1+,6,6,External,18
3065-2013-14-White non-Hispanic-Suspended 11+-External,3065,2014,White non-Hispanic,Suspended 11+,0,0,External,81
3065-2013-14-White non-Hispanic-Suspended 1+-External,3065,2014,White non-Hispanic,Suspended 1+,1,0,External,81
3066-2013-14-All Students-Suspended 1+-External,3066,2014,All Students,Suspended 1+,0,3,External,87
3066-2013-14-All Students-Suspended 11+-External,3066,2014,All Students,Suspended 11+,0,0,External,87
3066-2013-14-All Students-Expulsion Rate-External,3066,2014,All Students,Expulsion Rate,0,0.01,External,87
3066-2013-14-All Students-Expulsions-External,3066,2014,All Students,Expulsions,0,3,External,87
3066-2013-14-Black non-Hispanic-Suspended 11+-External,3066,2014,Black non-Hispanic,Suspended 11+,0,0,External,32
3066-2013-14-Black non-Hispanic-Suspended 1+-External,3066,2014,Black non-Hispanic,Suspended 1+,0,5,External,32
3066-2013-14-Female-Suspended 11+-External,3066,2014,Female,Suspended 11+,0,0,External,43
3066-2013-14-Female-Suspended 1+-External,3066,2014,Female,Suspended 1+,0,2,External,43
3066-2013-14-Hispanic / Latino-Suspended 11+-External,3066,2014,Hispanic / Latino,Suspended 11+,0,0,External,10
3066-2013-14-Hispanic / Latino-Suspended 1+-External,3066,2014,Hispanic / Latino,Suspended 1+,0,2,External,10
3066-2013-14-Male-Suspended 11+-External,3066,2014,Male,Suspended 11+,0,0,External,44
3066-2013-14-Male-Suspended 1+-External,3066,2014,Male,Suspended 1+,0,5,External,44
3066-2013-14-Multiracial-Suspended 1+-External,3066,2014,Multiracial,Suspended 1+,0,1,External,13
3066-2013-14-Multiracial-Suspended 11+-External,3066,2014,Multiracial,Suspended 11+,0,0,External,13
3066-2013-14-White non-Hispanic-Suspended 11+-External,3066,2014,White non-Hispanic,Suspended 11+,0,0,External,30
3066-2013-14-White non-Hispanic-Suspended 1+-External,3066,2014,White non-Hispanic,Suspended 1+,0,0,External,30
3067-2013-14-All Students-Suspended 1+-External,3067,2014,All Students,Suspended 1+,19,21,External,322
3067-2013-14-All Students-Expulsion Rate-External,3067,2014,All Students,Expulsion Rate,0,0.47,External,322
3067-2013-14-All Students-Expulsions-External,3067,2014,All Students,Expulsions,0,88,External,322
3067-2013-14-All Students-Suspended 11+-External,3067,2014,All Students,Suspended 11+,0,1,External,322
3067-2013-14-Black non-Hispanic-Suspended 11+-External,3067,2014,Black non-Hispanic,Suspended 11+,0,1,External,319
3067-2013-14-Black non-Hispanic-Suspended 1+-External,3067,2014,Black non-Hispanic,Suspended 1+,19,25,External,319
3067-2013-14-Female-Suspended 11+-External,3067,2014,Female,Suspended 11+,0,1,External,166
3067-2013-14-Female-Suspended 1+-External,3067,2014,Female,Suspended 1+,19,18,External,166
3067-2013-14-Free or Reduced Lunch-Suspended 11+-External,3067,2014,Free or Reduced Lunch,Suspended 11+,0,1,External,321
3067-2013-14-Free or Reduced Lunch-Suspended 1+-External,3067,2014,Free or Reduced Lunch,Suspended 1+,19,25,External,321
3067-2013-14-Male-Suspended 1+-External,3067,2014,Male,Suspended 1+,19,25,External,155
3067-2013-14-Male-Suspended 11+-External,3067,2014,Male,Suspended 11+,0,1,External,155
3067-2013-14-Special Education-Suspended 11+-External,3067,2014,Special Education,Suspended 11+,0,2,External,65
3067-2013-14-Special Education-Suspended 1+-External,3067,2014,Special Education,Suspended 1+,20,33,External,65
3068-2013-14-All Students-Suspended 11+-External,3068,2014,All Students,Suspended 11+,0,1,External,510
3068-2013-14-All Students-Expulsion Rate-External,3068,2014,All Students,Expulsion Rate,0,0.32,External,510
3068-2013-14-All Students-Expulsions-External,3068,2014,All Students,Expulsions,0,77,External,510
3068-2013-14-All Students-Suspended 1+-External,3068,2014,All Students,Suspended 1+,11,22,External,510
3068-2013-14-Asian-Suspended 11+-External,3068,2014,Asian,Suspended 11+,0,0,External,24
3068-2013-14-Asian-Suspended 1+-External,3068,2014,Asian,Suspended 1+,0,2,External,24
3068-2013-14-Black non-Hispanic-Suspended 11+-External,3068,2014,Black non-Hispanic,Suspended 11+,0,1,External,246
3068-2013-14-Black non-Hispanic-Suspended 1+-External,3068,2014,Black non-Hispanic,Suspended 1+,19,27,External,246
3068-2013-14-Female-Suspended 11+-External,3068,2014,Female,Suspended 11+,0,1,External,265
3068-2013-14-Female-Suspended 1+-External,3068,2014,Female,Suspended 1+,9,18,External,265
3068-2013-14-Free or Reduced Lunch-Suspended 1+-External,3068,2014,Free or Reduced Lunch,Suspended 1+,22,26,External,138
3068-2013-14-Free or Reduced Lunch-Suspended 11+-External,3068,2014,Free or Reduced Lunch,Suspended 11+,0,1,External,138
3068-2013-14-Hispanic / Latino-Suspended 11+-External,3068,2014,Hispanic / Latino,Suspended 11+,0,1,External,37
3068-2013-14-Hispanic / Latino-Suspended 1+-External,3068,2014,Hispanic / Latino,Suspended 1+,5,25,External,37
3068-2013-14-Male-Suspended 11+-External,3068,2014,Male,Suspended 11+,0,1,External,245
3068-2013-14-Male-Suspended 1+-External,3068,2014,Male,Suspended 1+,14,26,External,245
3068-2013-14-Multiracial-Suspended 11+-External,3068,2014,Multiracial,Suspended 11+,3,0,External,34
3068-2013-14-Multiracial-Suspended 1+-External,3068,2014,Multiracial,Suspended 1+,6,8,External,34
3068-2013-14-Special Education-Suspended 1+-External,3068,2014,Special Education,Suspended 1+,20,32,External,30
3068-2013-14-Special Education-Suspended 11+-External,3068,2014,Special Education,Suspended 11+,0,1,External,30
3068-2013-14-White non-Hispanic-Suspended 11+-External,3068,2014,White non-Hispanic,Suspended 11+,0,0,External,165
3068-2013-14-White non-Hispanic-Suspended 1+-External,3068,2014,White non-Hispanic,Suspended 1+,4,2,External,165
3069-2013-14-All Students-Expulsion Rate-External,3069,2014,All Students,Expulsion Rate,0,0.02,External,137
3069-2013-14-All Students-Suspended 11+-External,3069,2014,All Students,Suspended 11+,0,0,External,137
3069-2013-14-All Students-Suspended 1+-External,3069,2014,All Students,Suspended 1+,1,4,External,137
3069-2013-14-All Students-Expulsions-External,3069,2014,All Students,Expulsions,0,6,External,137
3069-2013-14-Black non-Hispanic-Suspended 11+-External,3069,2014,Black non-Hispanic,Suspended 11+,0,0,External,46
3069-2013-14-Black non-Hispanic-Suspended 1+-External,3069,2014,Black non-Hispanic,Suspended 1+,2,5,External,46
3069-2013-14-Female-Suspended 1+-External,3069,2014,Female,Suspended 1+,0,2,External,71
3069-2013-14-Female-Suspended 11+-External,3069,2014,Female,Suspended 11+,0,0,External,71
3069-2013-14-Free or Reduced Lunch-Suspended 11+-External,3069,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,39
3069-2013-14-Free or Reduced Lunch-Suspended 1+-External,3069,2014,Free or Reduced Lunch,Suspended 1+,5,5,External,39
3069-2013-14-Hispanic / Latino-Suspended 11+-External,3069,2014,Hispanic / Latino,Suspended 11+,0,0,External,21
3069-2013-14-Hispanic / Latino-Suspended 1+-External,3069,2014,Hispanic / Latino,Suspended 1+,5,3,External,21
3069-2013-14-Male-Suspended 11+-External,3069,2014,Male,Suspended 11+,0,0,External,66
3069-2013-14-Male-Suspended 1+-External,3069,2014,Male,Suspended 1+,3,6,External,66
3069-2013-14-Special Education-Suspended 1+-External,3069,2014,Special Education,Suspended 1+,6,7,External,32
3069-2013-14-Special Education-Suspended 11+-External,3069,2014,Special Education,Suspended 11+,0,0,External,32
3069-2013-14-White non-Hispanic-Suspended 11+-External,3069,2014,White non-Hispanic,Suspended 11+,0,0,External,59
